pedido_id,numero_pedido,receita_mercadoria_liquida
7027,PED-2024-003427,1318.86
7028,PED-2024-003428,860.47
7029,PED-2024-003429,555.52
7030,PED-2024-003430,1027.61
7031,PED-2024-003431,1397.55
7032,PED-2024-003432,800.13
7033,PED-2024-003433,585.34
7034,PED-2024-003434,964.02
7035,PED-2024-003435,1512.91
7036,PED-2024-003436,1033.30
7037,PED-2024-003437,552.96
7038,PED-2024-003438,1218.03
7039,PED-2024-003439,1609.54
7040,PED-2024-003440,1011.43
7041,PED-2024-003441,696.46
7042,PED-2024-003442,1133.75
7043,PED-2024-003443,2002.83
7044,PED-2024-003444,1225.42
7045,PED-2024-003445,337.67
7046,PED-2024-003446,757.85
7047,PED-2024-003447,1036.38
7048,PED-2024-003448,1372.25
7049,PED-2024-003449,422.93
7050,PED-2024-003450,816.77
7051,PED-2024-003451,606.46
7052,PED-2024-003452,367.27
7053,PED-2024-003453,281.52
7054,PED-2024-003454,534.41
7055,PED-2024-003455,820.18
7056,PED-2024-003456,515.23
7057,PED-2024-003457,363.72
7058,PED-2024-003458,682.37
7059,PED-2024-003459,1033.90
7060,PED-2024-003460,663.19
7061,PED-2024-003461,445.92
7062,PED-2024-003462,830.33
7063,PED-2024-003463,1247.62
7064,PED-2024-003464,811.15
7065,PED-2024-003465,528.12
7066,PED-2024-003466,978.29
7067,PED-2024-003467,1461.34
7068,PED-2024-003468,959.11
7069,PED-2024-003469,610.32
7070,PED-2024-003470,1126.25
7071,PED-2024-003471,1675.06
7072,PED-2024-003472,1107.07
7073,PED-2024-003473,692.52
7074,PED-2024-003474,1274.21
7075,PED-2024-003475,1888.78
7076,PED-2024-003476,1255.03
7077,PED-2024-003477,774.72
7078,PED-2024-003478,1422.17
7079,PED-2024-003479,2102.50
7080,PED-2024-003480,1402.99
7081,PED-2024-003481,775.62
7082,PED-2024-003482,634.53
7083,PED-2024-003483,1167.68
7084,PED-2024-003484,1185.92
7085,PED-2024-003485,385.34
7086,PED-2024-003486,843.88
7087,PED-2024-003487,1146.54
7088,PED-2024-003488,299.31
7089,PED-2024-003489,207.02
7090,PED-2024-003490,428.08
7091,PED-2024-003491,650.19
7092,PED-2024-003492,369.16
7093,PED-2024-003493,308.05
7094,PED-2024-003494,517.96
7095,PED-2024-003495,840.76
7096,PED-2024-003496,548.06
7097,PED-2024-003497,320.89
7098,PED-2024-003498,717.70
7099,PED-2024-003499,964.56
7100,PED-2024-003500,597.75
7101,PED-2024-003501,500.72
7102,PED-2024-003502,928.97
7103,PED-2024-003503,1390.10
7104,PED-2024-003504,909.79
7105,PED-2024-003505,582.92
7106,PED-2024-003506,1076.93
7107,PED-2024-003507,1603.82
7108,PED-2024-003508,1057.75
7109,PED-2024-003509,665.12
7110,PED-2024-003510,1224.89
7111,PED-2024-003511,1817.54
7112,PED-2024-003512,1205.71
7113,PED-2024-003513,747.32
7114,PED-2024-003514,1372.85
7115,PED-2024-003515,2031.26
7116,PED-2024-003516,1353.67
7117,PED-2024-003517,829.52
7118,PED-2024-003518,1520.81
7119,PED-2024-003519,2244.98
7120,PED-2024-003520,1348.19
7121,PED-2024-003521,451.40
7122,PED-2024-003522,901.57
7123,PED-2024-003523,1384.62
7124,PED-2024-003524,1496.15
7125,PED-2024-003525,226.72
7126,PED-2024-003526,435.77
7127,PED-2024-003527,677.70
7128,PED-2024-003528,416.59
7129,PED-2024-003529,308.92
7130,PED-2024-003530,583.73
7131,PED-2024-003531,808.19
7132,PED-2024-003532,447.54
7133,PED-2024-003533,358.45
7134,PED-2024-003534,599.04
7135,PED-2024-003535,963.02
7136,PED-2024-003536,636.33
7137,PED-2024-003537,363.09
7138,PED-2024-003538,808.69
7139,PED-2024-003539,1081.80
7140,PED-2024-003540,668.66
7141,PED-2024-003541,481.92
7142,PED-2024-003542,791.00
7143,PED-2024-003543,1411.00
7144,PED-2024-003544,850.60
7145,PED-2024-003545,560.42
7146,PED-2024-003546,1022.83
7147,PED-2024-003547,1346.31
7148,PED-2024-003548,1091.16
7149,PED-2024-003549,588.94
7150,PED-2024-003550,1189.41
7151,PED-2024-003551,1960.02
7152,PED-2024-003552,1304.35
7153,PED-2024-003553,802.12
7154,PED-2024-003554,1471.49
7155,PED-2024-003555,2173.74
7156,PED-2024-003556,1452.31
7157,PED-2024-003557,424.00
7158,PED-2024-003558,852.25
7159,PED-2024-003559,1313.38
7160,PED-2024-003560,1446.83
7161,PED-2024-003561,506.20
7162,PED-2024-003562,1000.21
7163,PED-2024-003563,606.46
7164,PED-2024-003564,367.27
7165,PED-2024-003565,281.52
7166,PED-2024-003566,534.41
7167,PED-2024-003567,820.18
7168,PED-2024-003568,515.23
7169,PED-2024-003569,363.72
7170,PED-2024-003570,682.37
7171,PED-2024-003571,1033.90
7172,PED-2024-003572,663.19
7173,PED-2024-003573,445.92
7174,PED-2024-003574,830.33
7175,PED-2024-003575,1247.62
7176,PED-2024-003576,811.15
7177,PED-2024-003577,528.12
7178,PED-2024-003578,978.29
7179,PED-2024-003579,1461.34
7180,PED-2024-003580,959.11
7181,PED-2024-003581,551.22
7182,PED-2024-003582,867.14
7183,PED-2024-003583,1542.48
7184,PED-2024-003584,933.85
7185,PED-2024-003585,608.09
7186,PED-2024-003586,1108.87
7187,PED-2024-003587,1456.41
7188,PED-2024-003588,1184.30
7189,PED-2024-003589,633.89
7190,PED-2024-003590,1235.04
7191,PED-2024-003591,1831.95
7192,PED-2024-003592,1113.57
7193,PED-2024-003593,786.97
7194,PED-2024-003594,674.70
7195,PED-2024-003595,981.35
7196,PED-2024-003596,1255.82
7197,PED-2024-003597,376.50
7198,PED-2024-003598,891.43
7199,PED-2024-003599,1219.34
7200,PED-2024-003600,252.51
7201,PED-2024-003601,254.12
7202,PED-2024-003602,485.09
7203,PED-2024-003603,748.94
7204,PED-2024-003604,465.91
7205,PED-2024-003605,336.32
7206,PED-2024-003606,633.05
7207,PED-2024-003607,962.66
7208,PED-2024-003608,613.87
7209,PED-2024-003609,418.52
7210,PED-2024-003610,781.01
7211,PED-2024-003611,1176.38
7212,PED-2024-003612,761.83
7213,PED-2024-003613,500.72
7214,PED-2024-003614,928.97
7215,PED-2024-003615,1390.10
7216,PED-2024-003616,909.79
7217,PED-2024-003617,582.92
7218,PED-2024-003618,1076.93
7219,PED-2024-003619,1603.82
7220,PED-2024-003620,1057.75
7221,PED-2024-003621,665.12
7222,PED-2024-003622,1224.89
7223,PED-2024-003623,1817.54
7224,PED-2024-003624,1205.71
7225,PED-2024-003625,747.32
7226,PED-2024-003626,1372.85
7227,PED-2024-003627,2031.26
7228,PED-2024-003628,1353.67
7229,PED-2024-003629,829.52
7230,PED-2024-003630,1520.81
7231,PED-2024-003631,2052.41
7232,PED-2024-003632,1076.87
7233,PED-2024-003633,423.12
7234,PED-2024-003634,755.79
7235,PED-2024-003635,1103.54
7236,PED-2024-003636,1344.01
7237,PED-2024-003637,173.20
7238,PED-2024-003638,399.34
7239,PED-2024-003639,554.13
7240,PED-2024-003640,325.89
7241,PED-2024-003641,267.38
7242,PED-2024-003642,448.21
7243,PED-2024-003643,819.11
7244,PED-2024-003644,475.71
7245,PED-2024-003645,345.89
7246,PED-2024-003646,635.67
7247,PED-2024-003647,850.62
7248,PED-2024-003648,671.97
7249,PED-2024-003649,386.75
7250,PED-2024-003650,794.85
7251,PED-2024-003651,1318.86
7252,PED-2024-003652,860.47
7253,PED-2024-003653,555.52
7254,PED-2024-003654,1027.61
7255,PED-2024-003655,1532.58
7256,PED-2024-003656,1008.43
7257,PED-2024-003657,637.72
7258,PED-2024-003658,1175.57
7259,PED-2024-003659,1746.30
7260,PED-2024-003660,1156.39
7261,PED-2024-003661,719.92
7262,PED-2024-003662,1323.53
7263,PED-2024-003663,1960.02
7264,PED-2024-003664,1304.35
7265,PED-2024-003665,802.12
7266,PED-2024-003666,1471.49
7267,PED-2024-003667,2173.74
7268,PED-2024-003668,1452.31
7269,PED-2024-003669,424.00
7270,PED-2024-003670,852.25
7271,PED-2024-003671,1313.38
7272,PED-2024-003672,1446.83
7273,PED-2024-003673,506.20
7274,PED-2024-003674,1000.21
7275,PED-2024-003675,606.46
7276,PED-2024-003676,367.27
7277,PED-2024-003677,281.52
7278,PED-2024-003678,534.41
7279,PED-2024-003679,820.18
7280,PED-2024-003680,515.23
7281,PED-2024-003681,326.82
7282,PED-2024-003682,524.39
7283,PED-2024-003683,950.72
7284,PED-2024-003684,559.04
7285,PED-2024-003685,393.56
7286,PED-2024-003686,721.66
7287,PED-2024-003687,960.78
7288,PED-2024-003688,765.11
7289,PED-2024-003689,431.70
7290,PED-2024-003690,852.78
7291,PED-2024-003691,1272.17
7292,PED-2024-003692,760.98
7293,PED-2024-003693,560.13
7294,PED-2024-003694,923.48
7295,PED-2024-003695,1451.78
7296,PED-2024-003696,989.20
7297,PED-2024-003697,531.87
7298,PED-2024-003698,1172.54
7299,PED-2024-003699,1550.92
7300,PED-2024-003700,981.35
7301,PED-2024-003701,774.72
7302,PED-2024-003702,1422.17
7303,PED-2024-003703,2102.50
7304,PED-2024-003704,1402.99
7305,PED-2024-003705,856.92
7306,PED-2024-003706,802.93
7307,PED-2024-003707,1242.14
7308,PED-2024-003708,1397.51
7309,PED-2024-003709,478.80
7310,PED-2024-003710,950.89
7311,PED-2024-003711,1455.86
7312,PED-2024-003712,317.95
7313,PED-2024-003713,254.12
7314,PED-2024-003714,485.09
7315,PED-2024-003715,748.94
7316,PED-2024-003716,465.91
7317,PED-2024-003717,336.32
7318,PED-2024-003718,633.05
7319,PED-2024-003719,962.66
7320,PED-2024-003720,613.87
7321,PED-2024-003721,418.52
7322,PED-2024-003722,781.01
7323,PED-2024-003723,1176.38
7324,PED-2024-003724,761.83
7325,PED-2024-003725,500.72
7326,PED-2024-003726,928.97
7327,PED-2024-003727,1390.10
7328,PED-2024-003728,909.79
7329,PED-2024-003729,582.92
7330,PED-2024-003730,1076.93
7331,PED-2024-003731,1463.05
7332,PED-2024-003732,839.36
7333,PED-2024-003733,610.53
7334,PED-2024-003734,1004.56
7335,PED-2024-003735,1574.04
7336,PED-2024-003736,1077.47
7337,PED-2024-003737,574.07
7338,PED-2024-003738,1263.53
7339,PED-2024-003739,1668.16
7340,PED-2024-003740,1049.52
7341,PED-2024-003741,720.30
7342,PED-2024-003742,1171.86
7343,PED-2024-003743,2068.60
7344,PED-2024-003744,1144.33
7345,PED-2024-003745,361.49
7346,PED-2024-003746,800.91
7347,PED-2024-003747,1091.49
7348,PED-2024-003748,1418.86
7349,PED-2024-003749,184.53
7350,PED-2024-003750,400.29
7351,PED-2024-003751,677.70
7352,PED-2024-003752,416.59
7353,PED-2024-003753,308.92
7354,PED-2024-003754,583.73
7355,PED-2024-003755,891.42
7356,PED-2024-003756,564.55
7357,PED-2024-003757,391.12
7358,PED-2024-003758,731.69
7359,PED-2024-003759,1105.14
7360,PED-2024-003760,712.51
7361,PED-2024-003761,473.32
7362,PED-2024-003762,879.65
7363,PED-2024-003763,1318.86
7364,PED-2024-003764,860.47
7365,PED-2024-003765,555.52
7366,PED-2024-003766,1027.61
7367,PED-2024-003767,1532.58
7368,PED-2024-003768,1008.43
7369,PED-2024-003769,637.72
7370,PED-2024-003770,1175.57
7371,PED-2024-003771,1746.30
7372,PED-2024-003772,1156.39
7373,PED-2024-003773,719.92
7374,PED-2024-003774,1323.53
7375,PED-2024-003775,1960.02
7376,PED-2024-003776,1304.35
7377,PED-2024-003777,802.12
7378,PED-2024-003778,1471.49
7379,PED-2024-003779,2173.74
7380,PED-2024-003780,1452.31
7381,PED-2024-003781,409.27
7382,PED-2024-003782,672.60
7383,PED-2024-003783,1233.45
7384,PED-2024-003784,1227.58
7385,PED-2024-003785,409.19
7386,PED-2024-003786,886.90
7387,PED-2024-003787,465.09
7388,PED-2024-003788,345.84
7389,PED-2024-003789,229.48
7390,PED-2024-003790,470.57
7391,PED-2024-003791,712.39
7392,PED-2024-003792,408.31
7393,PED-2024-003793,333.26
7394,PED-2024-003794,558.50
7395,PED-2024-003795,901.89
7396,PED-2024-003796,592.16
7397,PED-2024-003797,341.98
7398,PED-2024-003798,763.19
7399,PED-2024-003799,1023.18
7400,PED-2024-003800,636.11
7401,PED-2024-003801,528.12
7402,PED-2024-003802,978.29
7403,PED-2024-003803,1461.34
7404,PED-2024-003804,959.11
7405,PED-2024-003805,610.32
7406,PED-2024-003806,1126.25
7407,PED-2024-003807,1675.06
7408,PED-2024-003808,1107.07
7409,PED-2024-003809,692.52
7410,PED-2024-003810,1274.21
7411,PED-2024-003811,1888.78
7412,PED-2024-003812,1255.03
7413,PED-2024-003813,774.72
7414,PED-2024-003814,1422.17
7415,PED-2024-003815,2102.50
7416,PED-2024-003816,1402.99
7417,PED-2024-003817,856.92
7418,PED-2024-003818,802.93
7419,PED-2024-003819,1242.14
7420,PED-2024-003820,1397.51
7421,PED-2024-003821,478.80
7422,PED-2024-003822,950.89
7423,PED-2024-003823,1455.86
7424,PED-2024-003824,317.95
7425,PED-2024-003825,254.12
7426,PED-2024-003826,485.09
7427,PED-2024-003827,748.94
7428,PED-2024-003828,465.91
7429,PED-2024-003829,336.32
7430,PED-2024-003830,633.05
7431,PED-2024-003831,873.62
7432,PED-2024-003832,486.69
7433,PED-2024-003833,383.66
7434,PED-2024-003834,639.63
7435,PED-2024-003835,1024.08
7436,PED-2024-003836,680.43
7437,PED-2024-003837,384.18
7438,PED-2024-003838,854.18
7439,PED-2024-003839,1140.49
7440,PED-2024-003840,706.75
7441,PED-2024-003841,505.76
7442,PED-2024-003842,829.07
7443,PED-2024-003843,1476.71
7444,PED-2024-003844,892.19
7445,PED-2024-003845,584.27
7446,PED-2024-003846,1065.85
7447,PED-2024-003847,1401.36
7448,PED-2024-003848,1137.77
7449,PED-2024-003849,611.43
7450,PED-2024-003850,1233.25
7451,PED-2024-003851,2031.26
7452,PED-2024-003852,1353.67
7453,PED-2024-003853,829.52
7454,PED-2024-003854,1520.81
7455,PED-2024-003855,2244.98
7456,PED-2024-003856,1348.19
7457,PED-2024-003857,451.40
7458,PED-2024-003858,901.57
7459,PED-2024-003859,1384.62
7460,PED-2024-003860,1496.15
7461,PED-2024-003861,226.72
7462,PED-2024-003862,435.77
7463,PED-2024-003863,677.70
7464,PED-2024-003864,416.59
7465,PED-2024-003865,308.92
7466,PED-2024-003866,583.73
7467,PED-2024-003867,891.42
7468,PED-2024-003868,564.55
7469,PED-2024-003869,391.12
7470,PED-2024-003870,731.69
7471,PED-2024-003871,1105.14
7472,PED-2024-003872,712.51
7473,PED-2024-003873,473.32
7474,PED-2024-003874,879.65
7475,PED-2024-003875,1318.86
7476,PED-2024-003876,860.47
7477,PED-2024-003877,555.52
7478,PED-2024-003878,1027.61
7479,PED-2024-003879,1532.58
7480,PED-2024-003880,1008.43
7481,PED-2024-003881,576.16
7482,PED-2024-003882,905.25
7483,PED-2024-003883,1608.32
7484,PED-2024-003884,975.52
7485,PED-2024-003885,631.94
7486,PED-2024-003886,1151.84
7487,PED-2024-003887,1511.52
7488,PED-2024-003888,1230.91
7489,PED-2024-003889,656.38
7490,PED-2024-003890,1277.48
7491,PED-2024-003891,1894.15
7492,PED-2024-003892,1152.80
7493,PED-2024-003893,397.91
7494,PED-2024-003894,715.20
7495,PED-2024-003895,1042.48
7496,PED-2024-003896,1299.91
7497,PED-2024-003897,397.61
7498,PED-2024-003898,936.93
7499,PED-2024-003899,495.44
7500,PED-2024-003900,290.87
7501,PED-2024-003901,281.52
7502,PED-2024-003902,534.41
7503,PED-2024-003903,820.18
7504,PED-2024-003904,515.23
7505,PED-2024-003905,363.72
7506,PED-2024-003906,682.37
7507,PED-2024-003907,1033.90
7508,PED-2024-003908,663.19
7509,PED-2024-003909,445.92
7510,PED-2024-003910,830.33
7511,PED-2024-003911,1247.62
7512,PED-2024-003912,811.15
7513,PED-2024-003913,528.12
7514,PED-2024-003914,978.29
7515,PED-2024-003915,1461.34
7516,PED-2024-003916,959.11
7517,PED-2024-003917,610.32
7518,PED-2024-003918,1126.25
7519,PED-2024-003919,1675.06
7520,PED-2024-003920,1107.07
7521,PED-2024-003921,692.52
7522,PED-2024-003922,1274.21
7523,PED-2024-003923,1888.78
7524,PED-2024-003924,1255.03
7525,PED-2024-003925,774.72
7526,PED-2024-003926,1422.17
7527,PED-2024-003927,2102.50
7528,PED-2024-003928,1402.99
7529,PED-2024-003929,856.92
7530,PED-2024-003930,802.93
7531,PED-2024-003931,1204.90
7532,PED-2024-003932,1116.10
7533,PED-2024-003933,448.31
7534,PED-2024-003934,796.33
7535,PED-2024-003935,1164.67
7536,PED-2024-003936,283.39
7537,PED-2024-003937,194.29
7538,PED-2024-003938,444.83
7539,PED-2024-003939,612.69
7540,PED-2024-003940,363.97
7541,PED-2024-003941,291.24
7542,PED-2024-003942,486.28
7543,PED-2024-003943,884.88
7544,PED-2024-003944,517.37
7545,PED-2024-003945,369.71
7546,PED-2024-003946,678.69
7547,PED-2024-003947,905.67
7548,PED-2024-003948,718.50
7549,PED-2024-003949,409.21
7550,PED-2024-003950,838.69
7551,PED-2024-003951,1390.10
7552,PED-2024-003952,909.79
7553,PED-2024-003953,582.92
7554,PED-2024-003954,1076.93
7555,PED-2024-003955,1603.82
7556,PED-2024-003956,1057.75
7557,PED-2024-003957,665.12
7558,PED-2024-003958,1224.89
7559,PED-2024-003959,1817.54
7560,PED-2024-003960,1205.71
7561,PED-2024-003961,747.32
7562,PED-2024-003962,1372.85
7563,PED-2024-003963,2031.26
7564,PED-2024-003964,1353.67
7565,PED-2024-003965,829.52
7566,PED-2024-003966,1520.81
7567,PED-2024-003967,2244.98
7568,PED-2024-003968,1348.19
7569,PED-2024-003969,451.40
7570,PED-2024-003970,901.57
7571,PED-2024-003971,1384.62
7572,PED-2024-003972,1496.15
7573,PED-2024-003973,226.72
7574,PED-2024-003974,435.77
7575,PED-2024-003975,677.70
7576,PED-2024-003976,416.59
7577,PED-2024-003977,308.92
7578,PED-2024-003978,583.73
7579,PED-2024-003979,891.42
7580,PED-2024-003980,564.55
7581,PED-2024-003981,351.73
7582,PED-2024-003982,562.46
7583,PED-2024-003983,1016.43
7584,PED-2024-003984,600.70
7585,PED-2024-003985,417.41
7586,PED-2024-003986,764.68
7587,PED-2024-003987,1015.83
7588,PED-2024-003988,811.64
7589,PED-2024-003989,454.16
7590,PED-2024-003990,895.27
7591,PED-2024-003991,1334.37
7592,PED-2024-003992,800.13
7593,PED-2024-003993,585.34
7594,PED-2024-003994,964.02
7595,PED-2024-003995,1512.91
7596,PED-2024-003996,1033.30
7597,PED-2024-003997,552.96
7598,PED-2024-003998,1218.03
7599,PED-2024-003999,1609.54
7600,PED-2024-004000,1019.71
7601,PED-2025-000001,802.12
7602,PED-2025-000002,1471.49
7603,PED-2025-000003,2173.74
7604,PED-2025-000004,1452.31
7605,PED-2025-000005,424.00
7606,PED-2025-000006,852.25
7607,PED-2025-000007,1313.38
7608,PED-2025-000008,1446.83
7609,PED-2025-000009,506.20
7610,PED-2025-000010,1000.21
7611,PED-2025-000011,606.46
7612,PED-2025-000012,367.27
7613,PED-2025-000013,281.52
7614,PED-2025-000014,534.41
7615,PED-2025-000015,820.18
7616,PED-2025-000016,515.23
7617,PED-2025-000017,363.72
7618,PED-2025-000018,682.37
7619,PED-2025-000019,1033.90
7620,PED-2025-000020,663.19
7621,PED-2025-000021,445.92
7622,PED-2025-000022,830.33
7623,PED-2025-000023,1247.62
7624,PED-2025-000024,811.15
7625,PED-2025-000025,528.12
7626,PED-2025-000026,978.29
7627,PED-2025-000027,1461.34
7628,PED-2025-000028,959.11
7629,PED-2025-000029,610.32
7630,PED-2025-000030,1126.25
7631,PED-2025-000031,1528.48
7632,PED-2025-000032,878.51
7633,PED-2025-000033,635.74
7634,PED-2025-000034,1045.15
7635,PED-2025-000035,1635.10
7636,PED-2025-000036,1121.57
7637,PED-2025-000037,595.16
7638,PED-2025-000038,1309.02
7639,PED-2025-000039,1726.85
7640,PED-2025-000040,1087.61
7641,PED-2025-000041,744.14
7642,PED-2025-000042,634.53
7643,PED-2025-000043,1167.68
7644,PED-2025-000044,1185.92
7645,PED-2025-000045,385.34
7646,PED-2025-000046,843.88
7647,PED-2025-000047,1146.54
7648,PED-2025-000048,299.31
7649,PED-2025-000049,207.02
7650,PED-2025-000050,444.13
7651,PED-2025-000051,748.94
7652,PED-2025-000052,465.91
7653,PED-2025-000053,336.32
7654,PED-2025-000054,633.05
7655,PED-2025-000055,962.66
7656,PED-2025-000056,613.87
7657,PED-2025-000057,418.52
7658,PED-2025-000058,781.01
7659,PED-2025-000059,1176.38
7660,PED-2025-000060,761.83
7661,PED-2025-000061,500.72
7662,PED-2025-000062,928.97
7663,PED-2025-000063,1390.10
7664,PED-2025-000064,909.79
7665,PED-2025-000065,582.92
7666,PED-2025-000066,1076.93
7667,PED-2025-000067,1603.82
7668,PED-2025-000068,1057.75
7669,PED-2025-000069,665.12
7670,PED-2025-000070,1224.89
7671,PED-2025-000071,1817.54
7672,PED-2025-000072,1205.71
7673,PED-2025-000073,747.32
7674,PED-2025-000074,1372.85
7675,PED-2025-000075,2031.26
7676,PED-2025-000076,1353.67
7677,PED-2025-000077,829.52
7678,PED-2025-000078,1520.81
7679,PED-2025-000079,2244.98
7680,PED-2025-000080,1348.19
7681,PED-2025-000081,434.21
7682,PED-2025-000082,710.71
7683,PED-2025-000083,1299.22
7684,PED-2025-000084,1269.24
7685,PED-2025-000085,202.85
7686,PED-2025-000086,377.56
7687,PED-2025-000087,520.20
7688,PED-2025-000088,392.46
7689,PED-2025-000089,251.92
7690,PED-2025-000090,513.01
7691,PED-2025-000091,774.59
7692,PED-2025-000092,447.54
7693,PED-2025-000093,358.45
7694,PED-2025-000094,599.04
7695,PED-2025-000095,963.02
7696,PED-2025-000096,636.33
7697,PED-2025-000097,363.09
7698,PED-2025-000098,808.69
7699,PED-2025-000099,1081.80
7700,PED-2025-000100,674.47
7701,PED-2025-000101,555.52
7702,PED-2025-000102,1027.61
7703,PED-2025-000103,1532.58
7704,PED-2025-000104,1008.43
7705,PED-2025-000105,637.72
7706,PED-2025-000106,1175.57
7707,PED-2025-000107,1746.30
7708,PED-2025-000108,1156.39
7709,PED-2025-000109,719.92
7710,PED-2025-000110,1323.53
7711,PED-2025-000111,1960.02
7712,PED-2025-000112,1304.35
7713,PED-2025-000113,802.12
7714,PED-2025-000114,1471.49
7715,PED-2025-000115,2173.74
7716,PED-2025-000116,1452.31
7717,PED-2025-000117,424.00
7718,PED-2025-000118,852.25
7719,PED-2025-000119,1313.38
7720,PED-2025-000120,1446.83
7721,PED-2025-000121,506.20
7722,PED-2025-000122,1000.21
7723,PED-2025-000123,606.46
7724,PED-2025-000124,367.27
7725,PED-2025-000125,281.52
7726,PED-2025-000126,534.41
7727,PED-2025-000127,820.18
7728,PED-2025-000128,515.23
7729,PED-2025-000129,363.72
7730,PED-2025-000130,682.37
7731,PED-2025-000131,939.12
7732,PED-2025-000132,525.84
7733,PED-2025-000133,408.85
7734,PED-2025-000134,680.17
7735,PED-2025-000135,1085.21
7736,PED-2025-000136,724.53
7737,PED-2025-000137,405.27
7738,PED-2025-000138,899.67
7739,PED-2025-000139,1199.05
7740,PED-2025-000140,744.83
7741,PED-2025-000141,529.62
7742,PED-2025-000142,867.14
7743,PED-2025-000143,1542.48
7744,PED-2025-000144,933.85
7745,PED-2025-000145,608.09
7746,PED-2025-000146,1108.87
7747,PED-2025-000147,1456.41
7748,PED-2025-000148,1184.30
7749,PED-2025-000149,633.89
7750,PED-2025-000150,1277.09
7751,PED-2025-000151,2102.50
7752,PED-2025-000152,1402.99
7753,PED-2025-000153,856.92
7754,PED-2025-000154,802.93
7755,PED-2025-000155,1242.14
7756,PED-2025-000156,1397.51
7757,PED-2025-000157,478.80
7758,PED-2025-000158,950.89
7759,PED-2025-000159,1455.86
7760,PED-2025-000160,317.95
