numero_pedido,saldo_financeiro,total_esperado,diferenca
PED-2024-003152,317.95,317.95,0.00
PED-2024-003153,254.12,254.12,0.00
PED-2024-003154,485.09,485.09,0.00
PED-2024-003155,748.94,748.94,0.00
PED-2024-003156,465.91,465.91,0.00
PED-2024-003157,336.32,336.32,0.00
PED-2024-003158,633.05,633.05,0.00
PED-2024-003159,962.66,962.66,0.00
PED-2024-003160,613.87,613.87,0.00
PED-2024-003161,418.52,418.52,0.00
PED-2024-003162,781.01,781.01,0.00
PED-2024-003163,1176.38,1176.38,0.00
PED-2024-003164,761.83,761.83,0.00
PED-2024-003165,500.72,500.72,0.00
PED-2024-003166,928.97,928.97,0.00
PED-2024-003167,1390.10,1390.10,0.00
PED-2024-003168,909.79,909.79,0.00
PED-2024-003169,582.92,582.92,0.00
PED-2024-003170,1076.93,1076.93,0.00
PED-2024-003171,1603.82,1603.82,0.00
PED-2024-003172,1057.75,1057.75,0.00
PED-2024-003173,665.12,665.12,0.00
PED-2024-003174,1224.89,1224.89,0.00
PED-2024-003175,1817.54,1817.54,0.00
PED-2024-003176,1205.71,1205.71,0.00
PED-2024-003177,747.32,747.32,0.00
PED-2024-003178,1372.85,1372.85,0.00
PED-2024-003179,2031.26,2031.26,0.00
PED-2024-003180,1353.67,1353.67,0.00
PED-2024-003181,750.68,750.68,0.00
PED-2024-003182,1171.86,1171.86,0.00
PED-2024-003183,2068.60,2068.60,0.00
PED-2024-003184,1144.33,1144.33,0.00
PED-2024-003185,361.49,361.49,0.00
PED-2024-003186,800.91,800.91,0.00
PED-2024-003187,1091.49,1091.49,0.00
PED-2024-003188,1418.86,1418.86,0.00
PED-2024-003189,184.53,184.53,0.00
PED-2024-003190,385.64,385.64,0.00
PED-2024-003191,587.99,587.99,0.00
PED-2024-003192,329.93,329.93,0.00
PED-2024-003193,282.81,282.81,0.00
PED-2024-003194,477.41,477.41,0.00
PED-2024-003195,779.70,779.70,0.00
PED-2024-003196,503.96,503.96,0.00
PED-2024-003197,299.78,299.78,0.00
PED-2024-003198,672.25,672.25,0.00
PED-2024-003199,905.87,905.87,0.00
PED-2024-003200,559.39,559.39,0.00
PED-2024-003201,473.32,473.32,0.00
PED-2024-003202,879.65,879.65,0.00
PED-2024-003203,1318.86,1318.86,0.00
PED-2024-003204,860.47,860.47,0.00
PED-2024-003205,555.52,555.52,0.00
PED-2024-003206,1027.61,1027.61,0.00
PED-2024-003207,1532.58,1532.58,0.00
PED-2024-003208,1008.43,1008.43,0.00
PED-2024-003209,637.72,637.72,0.00
PED-2024-003210,1175.57,1175.57,0.00
PED-2024-003211,1746.30,1746.30,0.00
PED-2024-003212,1156.39,1156.39,0.00
PED-2024-003213,719.92,719.92,0.00
PED-2024-003214,1323.53,1323.53,0.00
PED-2024-003215,1960.02,1960.02,0.00
PED-2024-003216,1304.35,1304.35,0.00
PED-2024-003217,802.12,802.12,0.00
PED-2024-003218,1471.49,1471.49,0.00
PED-2024-003219,2173.74,2173.74,0.00
PED-2024-003220,1452.31,1452.31,0.00
PED-2024-003221,424.00,424.00,0.00
PED-2024-003222,852.25,852.25,0.00
PED-2024-003223,1313.38,1313.38,0.00
PED-2024-003224,1446.83,1446.83,0.00
PED-2024-003225,506.20,506.20,0.00
PED-2024-003226,1000.21,1000.21,0.00
PED-2024-003227,606.46,606.46,0.00
PED-2024-003228,367.27,367.27,0.00
PED-2024-003229,281.52,281.52,0.00
PED-2024-003230,534.41,534.41,0.00
PED-2024-003231,742.69,742.69,0.00
PED-2024-003232,408.31,408.31,0.00
PED-2024-003233,333.26,333.26,0.00
PED-2024-003234,558.50,558.50,0.00
PED-2024-003235,901.89,901.89,0.00
PED-2024-003236,592.16,592.16,0.00
PED-2024-003237,341.98,341.98,0.00
PED-2024-003238,763.19,763.19,0.00
PED-2024-003239,1023.18,1023.18,0.00
PED-2024-003240,630.57,630.57,0.00
PED-2024-003241,458.08,458.08,0.00
PED-2024-003242,752.89,752.89,0.00
PED-2024-003243,1345.23,1345.23,0.00
PED-2024-003244,808.94,808.94,0.00
PED-2024-003245,536.60,536.60,0.00
PED-2024-003246,979.77,979.77,0.00
PED-2024-003247,1291.20,1291.20,0.00
PED-2024-003248,1044.54,1044.54,0.00
PED-2024-003249,566.50,566.50,0.00
PED-2024-003250,1145.57,1145.57,0.00
PED-2024-003251,1888.78,1888.78,0.00
PED-2024-003252,1255.03,1255.03,0.00
PED-2024-003253,774.72,774.72,0.00
PED-2024-003254,1422.17,1422.17,0.00
PED-2024-003255,2102.50,2102.50,0.00
PED-2024-003256,1402.99,1402.99,0.00
PED-2024-003257,856.92,856.92,0.00
PED-2024-003258,802.93,802.93,0.00
PED-2024-003259,1242.14,1242.14,0.00
PED-2024-003260,1397.51,1397.51,0.00
PED-2024-003261,478.80,478.80,0.00
PED-2024-003262,950.89,950.89,0.00
PED-2024-003263,1455.86,1455.86,0.00
PED-2024-003264,317.95,317.95,0.00
PED-2024-003265,254.12,254.12,0.00
PED-2024-003266,485.09,485.09,0.00
PED-2024-003267,748.94,748.94,0.00
PED-2024-003268,465.91,465.91,0.00
PED-2024-003269,336.32,336.32,0.00
PED-2024-003270,633.05,633.05,0.00
PED-2024-003271,962.66,962.66,0.00
PED-2024-003272,613.87,613.87,0.00
PED-2024-003273,418.52,418.52,0.00
PED-2024-003274,781.01,781.01,0.00
PED-2024-003275,1176.38,1176.38,0.00
PED-2024-003276,761.83,761.83,0.00
PED-2024-003277,500.72,500.72,0.00
PED-2024-003278,928.97,928.97,0.00
PED-2024-003279,1390.10,1390.10,0.00
PED-2024-003280,909.79,909.79,0.00
PED-2024-003281,526.28,526.28,0.00
PED-2024-003282,829.07,829.07,0.00
PED-2024-003283,1476.71,1476.71,0.00
PED-2024-003284,892.19,892.19,0.00
PED-2024-003285,584.27,584.27,0.00
PED-2024-003286,1065.85,1065.85,0.00
PED-2024-003287,1401.36,1401.36,0.00
PED-2024-003288,1137.77,1137.77,0.00
PED-2024-003289,611.43,611.43,0.00
PED-2024-003290,1192.55,1192.55,0.00
PED-2024-003291,1769.69,1769.69,0.00
PED-2024-003292,1074.42,1074.42,0.00
PED-2024-003293,761.78,761.78,0.00
PED-2024-003294,1247.91,1247.91,0.00
PED-2024-003295,1940.61,1940.61,0.00
PED-2024-003296,1211.72,1211.72,0.00
PED-2024-003297,355.41,355.41,0.00
PED-2024-003298,845.94,845.94,0.00
PED-2024-003299,1160.78,1160.78,0.00
PED-2024-003300,1134.79,1134.79,0.00
PED-2024-003301,226.72,226.72,0.00
PED-2024-003302,435.77,435.77,0.00
PED-2024-003303,677.70,677.70,0.00
PED-2024-003304,416.59,416.59,0.00
PED-2024-003305,308.92,308.92,0.00
PED-2024-003306,583.73,583.73,0.00
PED-2024-003307,891.42,891.42,0.00
PED-2024-003308,564.55,564.55,0.00
PED-2024-003309,391.12,391.12,0.00
PED-2024-003310,731.69,731.69,0.00
PED-2024-003311,1105.14,1105.14,0.00
PED-2024-003312,712.51,712.51,0.00
PED-2024-003313,473.32,473.32,0.00
PED-2024-003314,879.65,879.65,0.00
PED-2024-003315,1318.86,1318.86,0.00
PED-2024-003316,860.47,860.47,0.00
PED-2024-003317,555.52,555.52,0.00
PED-2024-003318,1027.61,1027.61,0.00
PED-2024-003319,1532.58,1532.58,0.00
PED-2024-003320,1008.43,1008.43,0.00
PED-2024-003321,637.72,637.72,0.00
PED-2024-003322,1175.57,1175.57,0.00
PED-2024-003323,1746.30,1746.30,0.00
PED-2024-003324,1156.39,1156.39,0.00
PED-2024-003325,719.92,719.92,0.00
PED-2024-003326,1323.53,1323.53,0.00
PED-2024-003327,1960.02,1960.02,0.00
PED-2024-003328,1304.35,1304.35,0.00
PED-2024-003329,802.12,802.12,0.00
PED-2024-003330,1471.49,1471.49,0.00
PED-2024-003331,1986.91,1986.91,0.00
PED-2024-003332,1152.80,1152.80,0.00
PED-2024-003333,397.91,397.91,0.00
PED-2024-003334,715.20,715.20,0.00
PED-2024-003335,1042.48,1042.48,0.00
PED-2024-003336,1299.91,1299.91,0.00
PED-2024-003337,397.61,397.61,0.00
PED-2024-003338,936.93,936.93,0.00
PED-2024-003339,495.44,495.44,0.00
PED-2024-003340,287.80,287.80,0.00
PED-2024-003341,243.54,243.54,0.00
PED-2024-003342,410.14,410.14,0.00
PED-2024-003343,753.40,753.40,0.00
PED-2024-003344,434.12,434.12,0.00
PED-2024-003345,322.04,322.04,0.00
PED-2024-003346,592.65,592.65,0.00
PED-2024-003347,795.57,795.57,0.00
PED-2024-003348,625.36,625.36,0.00
PED-2024-003349,364.26,364.26,0.00
PED-2024-003350,751.01,751.01,0.00
PED-2024-003351,1247.62,1247.62,0.00
PED-2024-003352,811.15,811.15,0.00
PED-2024-003353,528.12,528.12,0.00
PED-2024-003354,978.29,978.29,0.00
PED-2024-003355,1461.34,1461.34,0.00
PED-2024-003356,959.11,959.11,0.00
PED-2024-003357,610.32,610.32,0.00
PED-2024-003358,1126.25,1126.25,0.00
PED-2024-003359,1675.06,1675.06,0.00
PED-2024-003360,1107.07,1107.07,0.00
PED-2024-003361,692.52,692.52,0.00
PED-2024-003362,1274.21,1274.21,0.00
PED-2024-003363,1888.78,1888.78,0.00
PED-2024-003364,1255.03,1255.03,0.00
PED-2024-003365,774.72,774.72,0.00
PED-2024-003366,1422.17,1422.17,0.00
PED-2024-003367,2102.50,2102.50,0.00
PED-2024-003368,1402.99,1402.99,0.00
PED-2024-003369,856.92,856.92,0.00
PED-2024-003370,802.93,802.93,0.00
PED-2024-003371,1242.14,1242.14,0.00
PED-2024-003372,1397.51,1397.51,0.00
PED-2024-003373,478.80,478.80,0.00
PED-2024-003374,950.89,950.89,0.00
PED-2024-003375,1455.86,1455.86,0.00
PED-2024-003376,317.95,317.95,0.00
PED-2024-003377,254.12,254.12,0.00
PED-2024-003378,485.09,485.09,0.00
PED-2024-003379,748.94,748.94,0.00
PED-2024-003380,465.91,465.91,0.00
PED-2024-003381,301.88,301.88,0.00
PED-2024-003382,486.28,486.28,0.00
PED-2024-003383,884.88,884.88,0.00
PED-2024-003384,517.37,517.37,0.00
PED-2024-003385,369.71,369.71,0.00
PED-2024-003386,678.69,678.69,0.00
PED-2024-003387,905.67,905.67,0.00
PED-2024-003388,718.50,718.50,0.00
PED-2024-003389,409.21,409.21,0.00
PED-2024-003390,810.34,810.34,0.00
PED-2024-003391,1209.97,1209.97,0.00
PED-2024-003392,721.75,721.75,0.00
PED-2024-003393,534.89,534.89,0.00
PED-2024-003394,882.93,882.93,0.00
PED-2024-003395,1390.72,1390.72,0.00
PED-2024-003396,945.10,945.10,0.00
PED-2024-003397,510.76,510.76,0.00
PED-2024-003398,1127.09,1127.09,0.00
PED-2024-003399,1492.23,1492.23,0.00
PED-2024-003400,942.99,942.99,0.00
PED-2024-003401,747.32,747.32,0.00
PED-2024-003402,1372.85,1372.85,0.00
PED-2024-003403,2031.26,2031.26,0.00
PED-2024-003404,1353.67,1353.67,0.00
PED-2024-003405,829.52,829.52,0.00
PED-2024-003406,1520.81,1520.81,0.00
PED-2024-003407,2244.98,2244.98,0.00
PED-2024-003408,1348.19,1348.19,0.00
PED-2024-003409,451.40,451.40,0.00
PED-2024-003410,901.57,901.57,0.00
PED-2024-003411,1384.62,1384.62,0.00
PED-2024-003412,1496.15,1496.15,0.00
PED-2024-003413,226.72,226.72,0.00
PED-2024-003414,435.77,435.77,0.00
PED-2024-003415,677.70,677.70,0.00
PED-2024-003416,416.59,416.59,0.00
PED-2024-003417,308.92,308.92,0.00
PED-2024-003418,583.73,583.73,0.00
PED-2024-003419,891.42,891.42,0.00
PED-2024-003420,564.55,564.55,0.00
PED-2024-003421,391.12,391.12,0.00
PED-2024-003422,731.69,731.69,0.00
PED-2024-003423,1105.14,1105.14,0.00
PED-2024-003424,712.51,712.51,0.00
PED-2024-003425,473.32,473.32,0.00
PED-2024-003426,879.65,879.65,0.00
PED-2024-003427,1318.86,1318.86,0.00
PED-2024-003428,860.47,860.47,0.00
PED-2024-003429,555.52,555.52,0.00
PED-2024-003430,1027.61,1027.61,0.00
PED-2024-003431,1397.55,1397.55,0.00
PED-2024-003432,800.13,800.13,0.00
PED-2024-003433,585.34,585.34,0.00
PED-2024-003434,964.02,964.02,0.00
PED-2024-003435,1512.91,1512.91,0.00
PED-2024-003436,1033.30,1033.30,0.00
PED-2024-003437,552.96,552.96,0.00
PED-2024-003438,1218.03,1218.03,0.00
PED-2024-003439,1609.54,1609.54,0.00
PED-2024-003440,1011.43,1011.43,0.00
PED-2024-003441,696.46,696.46,0.00
PED-2024-003442,1133.75,1133.75,0.00
PED-2024-003443,2002.83,2002.83,0.00
PED-2024-003444,1225.42,1225.42,0.00
PED-2024-003445,337.67,337.67,0.00
PED-2024-003446,757.85,757.85,0.00
PED-2024-003447,1036.38,1036.38,0.00
PED-2024-003448,1372.25,1372.25,0.00
PED-2024-003449,422.93,422.93,0.00
PED-2024-003450,816.77,816.77,0.00
PED-2024-003451,606.46,606.46,0.00
PED-2024-003452,367.27,367.27,0.00
PED-2024-003453,281.52,281.52,0.00
PED-2024-003454,534.41,534.41,0.00
PED-2024-003455,820.18,820.18,0.00
PED-2024-003456,515.23,515.23,0.00
PED-2024-003457,363.72,363.72,0.00
PED-2024-003458,682.37,682.37,0.00
PED-2024-003459,1033.90,1033.90,0.00
PED-2024-003460,663.19,663.19,0.00
PED-2024-003461,445.92,445.92,0.00
PED-2024-003462,830.33,830.33,0.00
PED-2024-003463,1247.62,1247.62,0.00
PED-2024-003464,811.15,811.15,0.00
PED-2024-003465,528.12,528.12,0.00
PED-2024-003466,978.29,978.29,0.00
PED-2024-003467,1461.34,1461.34,0.00
PED-2024-003468,959.11,959.11,0.00
PED-2024-003469,610.32,610.32,0.00
PED-2024-003470,1126.25,1126.25,0.00
PED-2024-003471,1675.06,1675.06,0.00
PED-2024-003472,1107.07,1107.07,0.00
PED-2024-003473,692.52,692.52,0.00
PED-2024-003474,1274.21,1274.21,0.00
PED-2024-003475,1888.78,1888.78,0.00
PED-2024-003476,1255.03,1255.03,0.00
PED-2024-003477,774.72,774.72,0.00
PED-2024-003478,1422.17,1422.17,0.00
PED-2024-003479,2102.50,2102.50,0.00
PED-2024-003480,1402.99,1402.99,0.00
PED-2024-003481,775.62,775.62,0.00
PED-2024-003482,634.53,634.53,0.00
PED-2024-003483,1167.68,1167.68,0.00
PED-2024-003484,1185.92,1185.92,0.00
PED-2024-003485,385.34,385.34,0.00
PED-2024-003486,843.88,843.88,0.00
PED-2024-003487,1146.54,1146.54,0.00
PED-2024-003488,299.31,299.31,0.00
PED-2024-003489,207.02,207.02,0.00
PED-2024-003490,428.08,428.08,0.00
PED-2024-003491,650.19,650.19,0.00
PED-2024-003492,369.16,369.16,0.00
PED-2024-003493,308.05,308.05,0.00
PED-2024-003494,517.96,517.96,0.00
PED-2024-003495,840.76,840.76,0.00
PED-2024-003496,548.06,548.06,0.00
PED-2024-003497,320.89,320.89,0.00
PED-2024-003498,717.70,717.70,0.00
PED-2024-003499,964.56,964.56,0.00
PED-2024-003500,597.75,597.75,0.00
PED-2024-003501,500.72,500.72,0.00
PED-2024-003502,928.97,928.97,0.00
PED-2024-003503,1390.10,1390.10,0.00
PED-2024-003504,909.79,909.79,0.00
PED-2024-003505,582.92,582.92,0.00
PED-2024-003506,1076.93,1076.93,0.00
PED-2024-003507,1603.82,1603.82,0.00
PED-2024-003508,1057.75,1057.75,0.00
PED-2024-003509,665.12,665.12,0.00
PED-2024-003510,1224.89,1224.89,0.00
PED-2024-003511,1817.54,1817.54,0.00
PED-2024-003512,1205.71,1205.71,0.00
PED-2024-003513,747.32,747.32,0.00
PED-2024-003514,1372.85,1372.85,0.00
PED-2024-003515,2031.26,2031.26,0.00
PED-2024-003516,1353.67,1353.67,0.00
PED-2024-003517,829.52,829.52,0.00
PED-2024-003518,1520.81,1520.81,0.00
PED-2024-003519,2244.98,2244.98,0.00
PED-2024-003520,1348.19,1348.19,0.00
PED-2024-003521,451.40,451.40,0.00
PED-2024-003522,901.57,901.57,0.00
PED-2024-003523,1384.62,1384.62,0.00
PED-2024-003524,1496.15,1496.15,0.00
PED-2024-003525,226.72,226.72,0.00
PED-2024-003526,435.77,435.77,0.00
PED-2024-003527,677.70,677.70,0.00
PED-2024-003528,416.59,416.59,0.00
PED-2024-003529,308.92,308.92,0.00
PED-2024-003530,583.73,583.73,0.00
PED-2024-003531,808.19,808.19,0.00
PED-2024-003532,447.54,447.54,0.00
PED-2024-003533,358.45,358.45,0.00
PED-2024-003534,599.04,599.04,0.00
PED-2024-003535,963.02,963.02,0.00
PED-2024-003536,636.33,636.33,0.00
PED-2024-003537,363.09,363.09,0.00
PED-2024-003538,808.69,808.69,0.00
PED-2024-003539,1081.80,1081.80,0.00
PED-2024-003540,668.66,668.66,0.00
PED-2024-003541,481.92,481.92,0.00
PED-2024-003542,791.00,791.00,0.00
PED-2024-003543,1411.00,1411.00,0.00
PED-2024-003544,850.60,850.60,0.00
PED-2024-003545,560.42,560.42,0.00
PED-2024-003546,1022.83,1022.83,0.00
PED-2024-003547,1346.31,1346.31,0.00
PED-2024-003548,1091.16,1091.16,0.00
PED-2024-003549,588.94,588.94,0.00
PED-2024-003550,1189.41,1189.41,0.00
PED-2024-003551,1972.92,1972.92,0.00
PED-2024-003552,1317.25,1317.25,0.00
PED-2024-003553,815.02,815.02,0.00
PED-2024-003554,1484.39,1484.39,0.00
PED-2024-003555,2186.64,2186.64,0.00
PED-2024-003556,1465.21,1465.21,0.00
PED-2024-003557,436.90,436.90,0.00
PED-2024-003558,865.15,865.15,0.00
PED-2024-003559,1326.28,1326.28,0.00
PED-2024-003560,1459.73,1459.73,0.00
PED-2024-003561,519.10,519.10,0.00
PED-2024-003562,1013.11,1013.11,0.00
PED-2024-003563,619.36,619.36,0.00
PED-2024-003564,380.17,380.17,0.00
PED-2024-003565,294.42,294.42,0.00
PED-2024-003566,547.31,547.31,0.00
PED-2024-003567,833.08,833.08,0.00
PED-2024-003568,528.13,528.13,0.00
PED-2024-003569,376.62,376.62,0.00
PED-2024-003570,695.27,695.27,0.00
PED-2024-003571,1046.80,1046.80,0.00
PED-2024-003572,676.09,676.09,0.00
PED-2024-003573,458.82,458.82,0.00
PED-2024-003574,843.23,843.23,0.00
PED-2024-003575,1260.52,1260.52,0.00
PED-2024-003576,824.05,824.05,0.00
PED-2024-003577,541.02,541.02,0.00
PED-2024-003578,991.19,991.19,0.00
PED-2024-003579,1474.24,1474.24,0.00
PED-2024-003580,972.01,972.01,0.00
PED-2024-003581,564.12,564.12,0.00
PED-2024-003582,880.04,880.04,0.00
PED-2024-003583,1555.38,1555.38,0.00
PED-2024-003584,946.75,946.75,0.00
PED-2024-003585,620.99,620.99,0.00
PED-2024-003586,1121.77,1121.77,0.00
PED-2024-003587,1469.31,1469.31,0.00
PED-2024-003588,1197.20,1197.20,0.00
PED-2024-003589,646.79,646.79,0.00
PED-2024-003590,1247.94,1247.94,0.00
PED-2024-003591,1844.85,1844.85,0.00
PED-2024-003592,1126.47,1126.47,0.00
PED-2024-003593,799.87,799.87,0.00
PED-2024-003594,687.60,687.60,0.00
PED-2024-003595,994.25,994.25,0.00
PED-2024-003596,1268.72,1268.72,0.00
PED-2024-003597,389.40,389.40,0.00
PED-2024-003598,904.33,904.33,0.00
PED-2024-003599,1232.24,1232.24,0.00
PED-2024-003600,265.41,265.41,0.00
PED-2024-003601,267.02,267.02,0.00
PED-2024-003602,497.99,497.99,0.00
PED-2024-003603,761.84,761.84,0.00
PED-2024-003604,478.81,478.81,0.00
PED-2024-003605,349.22,349.22,0.00
PED-2024-003606,645.95,645.95,0.00
PED-2024-003607,975.56,975.56,0.00
PED-2024-003608,626.77,626.77,0.00
PED-2024-003609,431.42,431.42,0.00
PED-2024-003610,793.91,793.91,0.00
PED-2024-003611,1189.28,1189.28,0.00
PED-2024-003612,774.73,774.73,0.00
PED-2024-003613,513.62,513.62,0.00
PED-2024-003614,941.87,941.87,0.00
PED-2024-003615,1403.00,1403.00,0.00
PED-2024-003616,922.69,922.69,0.00
PED-2024-003617,595.82,595.82,0.00
PED-2024-003618,1089.83,1089.83,0.00
PED-2024-003619,1616.72,1616.72,0.00
PED-2024-003620,1070.65,1070.65,0.00
PED-2024-003621,678.02,678.02,0.00
PED-2024-003622,1237.79,1237.79,0.00
PED-2024-003623,1830.44,1830.44,0.00
PED-2024-003624,1218.61,1218.61,0.00
PED-2024-003625,760.22,760.22,0.00
PED-2024-003626,1385.75,1385.75,0.00
PED-2024-003627,2044.16,2044.16,0.00
PED-2024-003628,1366.57,1366.57,0.00
PED-2024-003629,842.42,842.42,0.00
PED-2024-003630,1533.71,1533.71,0.00
PED-2024-003631,2065.31,2065.31,0.00
PED-2024-003632,1089.77,1089.77,0.00
PED-2024-003633,436.02,436.02,0.00
PED-2024-003634,768.69,768.69,0.00
PED-2024-003635,1116.44,1116.44,0.00
PED-2024-003636,1356.91,1356.91,0.00
PED-2024-003637,186.10,186.10,0.00
PED-2024-003638,412.24,412.24,0.00
PED-2024-003639,567.03,567.03,0.00
PED-2024-003640,338.79,338.79,0.00
PED-2024-003641,280.28,280.28,0.00
PED-2024-003642,461.11,461.11,0.00
PED-2024-003643,832.01,832.01,0.00
PED-2024-003644,488.61,488.61,0.00
PED-2024-003645,358.79,358.79,0.00
PED-2024-003646,648.57,648.57,0.00
PED-2024-003647,863.52,863.52,0.00
PED-2024-003648,684.87,684.87,0.00
PED-2024-003649,399.65,399.65,0.00
PED-2024-003650,807.75,807.75,0.00
PED-2024-003651,1331.76,1331.76,0.00
PED-2024-003652,873.37,873.37,0.00
PED-2024-003653,568.42,568.42,0.00
PED-2024-003654,1040.51,1040.51,0.00
PED-2024-003655,1545.48,1545.48,0.00
PED-2024-003656,1021.33,1021.33,0.00
PED-2024-003657,650.62,650.62,0.00
PED-2024-003658,1188.47,1188.47,0.00
PED-2024-003659,1759.20,1759.20,0.00
PED-2024-003660,1169.29,1169.29,0.00
PED-2024-003661,732.82,732.82,0.00
PED-2024-003662,1336.43,1336.43,0.00
PED-2024-003663,1972.92,1972.92,0.00
PED-2024-003664,1317.25,1317.25,0.00
PED-2024-003665,815.02,815.02,0.00
PED-2024-003666,1484.39,1484.39,0.00
PED-2024-003667,2186.64,2186.64,0.00
PED-2024-003668,1465.21,1465.21,0.00
PED-2024-003669,436.90,436.90,0.00
PED-2024-003670,865.15,865.15,0.00
PED-2024-003671,1326.28,1326.28,0.00
PED-2024-003672,1459.73,1459.73,0.00
PED-2024-003673,519.10,519.10,0.00
PED-2024-003674,1013.11,1013.11,0.00
PED-2024-003675,619.36,619.36,0.00
PED-2024-003676,380.17,380.17,0.00
PED-2024-003677,294.42,294.42,0.00
PED-2024-003678,547.31,547.31,0.00
PED-2024-003679,833.08,833.08,0.00
PED-2024-003680,528.13,528.13,0.00
PED-2024-003681,339.72,339.72,0.00
PED-2024-003682,537.29,537.29,0.00
PED-2024-003683,963.62,963.62,0.00
PED-2024-003684,571.94,571.94,0.00
PED-2024-003685,406.46,406.46,0.00
PED-2024-003686,734.56,734.56,0.00
PED-2024-003687,973.68,973.68,0.00
PED-2024-003688,778.01,778.01,0.00
PED-2024-003689,444.60,444.60,0.00
PED-2024-003690,865.68,865.68,0.00
PED-2024-003691,1285.07,1285.07,0.00
PED-2024-003692,773.88,773.88,0.00
PED-2024-003693,573.03,573.03,0.00
PED-2024-003694,936.38,936.38,0.00
PED-2024-003695,1464.68,1464.68,0.00
PED-2024-003696,1002.10,1002.10,0.00
PED-2024-003697,544.77,544.77,0.00
PED-2024-003698,1185.44,1185.44,0.00
PED-2024-003699,1563.82,1563.82,0.00
PED-2024-003700,994.25,994.25,0.00
PED-2024-003701,787.62,787.62,0.00
PED-2024-003702,1435.07,1435.07,0.00
PED-2024-003703,2115.40,2115.40,0.00
PED-2024-003704,1415.89,1415.89,0.00
PED-2024-003705,869.82,869.82,0.00
PED-2024-003706,815.83,815.83,0.00
PED-2024-003707,1255.04,1255.04,0.00
PED-2024-003708,1410.41,1410.41,0.00
PED-2024-003709,491.70,491.70,0.00
PED-2024-003710,963.79,963.79,0.00
PED-2024-003711,1468.76,1468.76,0.00
PED-2024-003712,330.85,330.85,0.00
PED-2024-003713,267.02,267.02,0.00
PED-2024-003714,497.99,497.99,0.00
PED-2024-003715,761.84,761.84,0.00
PED-2024-003716,478.81,478.81,0.00
PED-2024-003717,349.22,349.22,0.00
PED-2024-003718,645.95,645.95,0.00
PED-2024-003719,975.56,975.56,0.00
PED-2024-003720,626.77,626.77,0.00
PED-2024-003721,431.42,431.42,0.00
PED-2024-003722,793.91,793.91,0.00
PED-2024-003723,1189.28,1189.28,0.00
PED-2024-003724,774.73,774.73,0.00
PED-2024-003725,513.62,513.62,0.00
PED-2024-003726,941.87,941.87,0.00
PED-2024-003727,1403.00,1403.00,0.00
PED-2024-003728,922.69,922.69,0.00
PED-2024-003729,595.82,595.82,0.00
PED-2024-003730,1089.83,1089.83,0.00
PED-2024-003731,1475.95,1475.95,0.00
PED-2024-003732,852.26,852.26,0.00
PED-2024-003733,623.43,623.43,0.00
PED-2024-003734,1017.46,1017.46,0.00
PED-2024-003735,1586.94,1586.94,0.00
PED-2024-003736,1090.37,1090.37,0.00
PED-2024-003737,586.97,586.97,0.00
PED-2024-003738,1276.43,1276.43,0.00
PED-2024-003739,1681.06,1681.06,0.00
PED-2024-003740,1062.42,1062.42,0.00
PED-2024-003741,733.20,733.20,0.00
PED-2024-003742,1184.76,1184.76,0.00
PED-2024-003743,2081.50,2081.50,0.00
PED-2024-003744,1157.23,1157.23,0.00
PED-2024-003745,374.39,374.39,0.00
PED-2024-003746,813.81,813.81,0.00
PED-2024-003747,1104.39,1104.39,0.00
PED-2024-003748,1431.76,1431.76,0.00
PED-2024-003749,197.43,197.43,0.00
PED-2024-003750,413.19,413.19,0.00
PED-2024-003751,690.60,690.60,0.00
PED-2024-003752,429.49,429.49,0.00
PED-2024-003753,321.82,321.82,0.00
PED-2024-003754,596.63,596.63,0.00
PED-2024-003755,904.32,904.32,0.00
PED-2024-003756,577.45,577.45,0.00
PED-2024-003757,404.02,404.02,0.00
PED-2024-003758,744.59,744.59,0.00
PED-2024-003759,1118.04,1118.04,0.00
PED-2024-003760,725.41,725.41,0.00
PED-2024-003761,486.22,486.22,0.00
PED-2024-003762,892.55,892.55,0.00
PED-2024-003763,1331.76,1331.76,0.00
PED-2024-003764,873.37,873.37,0.00
PED-2024-003765,568.42,568.42,0.00
PED-2024-003766,1040.51,1040.51,0.00
PED-2024-003767,1545.48,1545.48,0.00
PED-2024-003768,1021.33,1021.33,0.00
PED-2024-003769,650.62,650.62,0.00
