numero_pedido,data_pedido,cliente_id,canal_id,vendedor_id,status_logistico,status_devolucao,cidade_entrega,uf_entrega,valor_frete_cotado,data_faturamento,data_entrega,motivo_cancelamento
PED-2024-003671,2024-07-11T15:00:00+00,1588,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-07-12T15:00:00+00,2024-07-15T15:00:00+00,
PED-2024-003672,2024-08-28T15:00:00+00,2349,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-08-29T15:00:00+00,2024-09-01T15:00:00+00,
PED-2024-003673,2024-09-17T15:00:00+00,1679,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-09-18T15:00:00+00,2024-09-21T15:00:00+00,
PED-2024-003674,2024-10-06T15:00:00+00,3230,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-10-07T15:00:00+00,2024-10-10T15:00:00+00,
PED-2024-003675,2024-11-23T15:00:00+00,2659,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-24T15:00:00+00,2024-11-27T15:00:00+00,
PED-2024-003676,2024-11-12T15:00:00+00,3239,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-13T15:00:00+00,2024-11-16T15:00:00+00,
PED-2024-003677,2024-12-01T15:00:00+00,1207,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-12-02T15:00:00+00,2024-12-05T15:00:00+00,
PED-2024-003678,2024-01-18T15:00:00+00,1701,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-01-19T15:00:00+00,2024-01-22T15:00:00+00,
PED-2024-003679,2024-02-07T15:00:00+00,2491,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-02-08T15:00:00+00,2024-02-11T15:00:00+00,
PED-2024-003680,2024-03-24T15:00:00+00,3261,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-03-25T15:00:00+00,2024-03-28T15:00:00+00,
PED-2024-003681,2024-04-13T15:00:00+00,3255,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-04-14T15:00:00+00,2024-04-17T15:00:00+00,
PED-2024-003682,2024-05-02T15:00:00+00,1294,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-05-03T15:00:00+00,2024-05-06T15:00:00+00,
PED-2024-003683,2024-06-19T15:00:00+00,142,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-06-20T15:00:00+00,2024-06-23T15:00:00+00,
PED-2024-003684,2024-07-08T15:00:00+00,2558,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-07-09T15:00:00+00,2024-07-12T15:00:00+00,
PED-2024-003685,2024-08-25T15:00:00+00,801,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-08-26T15:00:00+00,2024-08-29T15:00:00+00,
PED-2024-003686,2024-09-14T15:00:00+00,1026,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-09-15T15:00:00+00,2024-09-18T15:00:00+00,
PED-2024-003687,2024-10-03T15:00:00+00,3088,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-10-04T15:00:00+00,2024-10-07T15:00:00+00,
PED-2024-003688,2024-11-20T15:00:00+00,2646,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-21T15:00:00+00,2024-11-24T15:00:00+00,
PED-2024-003689,2024-11-09T15:00:00+00,3138,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-10T15:00:00+00,2024-11-13T15:00:00+00,
PED-2024-003690,2024-12-26T15:00:00+00,2655,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-12-27T15:00:00+00,2024-12-30T15:00:00+00,
PED-2024-003691,2024-01-15T15:00:00+00,3257,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-01-16T15:00:00+00,2024-01-19T15:00:00+00,
PED-2024-003692,2024-02-04T15:00:00+00,3223,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-02-05T15:00:00+00,2024-02-08T15:00:00+00,
PED-2024-003693,2024-03-21T15:00:00+00,2841,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-03-22T15:00:00+00,2024-03-25T15:00:00+00,
PED-2024-003694,2024-04-10T15:00:00+00,631,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-04-11T15:00:00+00,2024-04-14T15:00:00+00,
PED-2024-003695,2024-05-27T15:00:00+00,2679,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-05-28T15:00:00+00,2024-05-31T15:00:00+00,
PED-2024-003696,2024-06-16T15:00:00+00,394,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-06-17T15:00:00+00,2024-06-20T15:00:00+00,
PED-2024-003697,2024-07-05T15:00:00+00,2723,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-07-06T15:00:00+00,2024-07-09T15:00:00+00,
PED-2024-003698,2024-08-22T15:00:00+00,3264,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-08-23T15:00:00+00,2024-08-26T15:00:00+00,
PED-2024-003699,2024-09-11T15:00:00+00,3051,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-09-12T15:00:00+00,2024-09-15T15:00:00+00,
PED-2024-003700,2024-10-28T15:00:00+00,2992,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-10-29T15:00:00+00,2024-11-01T15:00:00+00,
PED-2024-003701,2024-11-17T15:00:00+00,2248,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-18T15:00:00+00,2024-11-21T15:00:00+00,
PED-2024-003702,2024-11-06T15:00:00+00,1623,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-07T15:00:00+00,2024-11-10T15:00:00+00,
PED-2024-003703,2024-12-23T15:00:00+00,2922,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-12-24T15:00:00+00,2024-12-27T15:00:00+00,
PED-2024-003704,2024-01-12T15:00:00+00,3592,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-01-13T15:00:00+00,2024-01-16T15:00:00+00,
PED-2024-003705,2024-02-01T15:00:00+00,3042,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-02-02T15:00:00+00,2024-02-05T15:00:00+00,
PED-2024-003706,2024-03-18T15:00:00+00,2358,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-03-19T15:00:00+00,2024-03-22T15:00:00+00,
PED-2024-003707,2024-04-07T15:00:00+00,570,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-04-08T15:00:00+00,2024-04-11T15:00:00+00,
PED-2024-003708,2024-05-24T15:00:00+00,2766,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-05-25T15:00:00+00,2024-05-28T15:00:00+00,
PED-2024-003709,2024-06-13T15:00:00+00,3468,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-06-14T15:00:00+00,2024-06-17T15:00:00+00,
PED-2024-003710,2024-07-02T15:00:00+00,1329,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-07-03T15:00:00+00,2024-07-06T15:00:00+00,
PED-2024-003711,2024-08-19T15:00:00+00,3107,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-08-20T15:00:00+00,2024-08-23T15:00:00+00,
PED-2024-003712,2024-09-08T15:00:00+00,2364,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-09-09T15:00:00+00,2024-09-12T15:00:00+00,
PED-2024-003713,2024-10-25T15:00:00+00,1228,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-10-26T15:00:00+00,2024-10-29T15:00:00+00,
PED-2024-003714,2024-11-14T15:00:00+00,3556,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-15T15:00:00+00,2024-11-18T15:00:00+00,
PED-2024-003715,2024-11-03T15:00:00+00,3578,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-04T15:00:00+00,2024-11-07T15:00:00+00,
PED-2024-003716,2024-12-20T15:00:00+00,3516,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-12-21T15:00:00+00,2024-12-24T15:00:00+00,
PED-2024-003717,2024-01-09T15:00:00+00,486,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-01-10T15:00:00+00,2024-01-13T15:00:00+00,
PED-2024-003718,2024-02-26T15:00:00+00,1092,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-02-27T15:00:00+00,2024-03-01T15:00:00+00,
PED-2024-003719,2024-03-15T15:00:00+00,2445,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-03-16T15:00:00+00,2024-03-19T15:00:00+00,
PED-2024-003720,2024-04-04T15:00:00+00,1874,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-04-05T15:00:00+00,2024-04-08T15:00:00+00,
PED-2024-003721,2024-05-21T15:00:00+00,2997,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-05-22T15:00:00+00,2024-05-25T15:00:00+00,
PED-2024-003722,2024-06-10T15:00:00+00,2196,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-06-11T15:00:00+00,2024-06-14T15:00:00+00,
PED-2024-003723,2024-07-27T15:00:00+00,3071,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-07-28T15:00:00+00,2024-07-31T15:00:00+00,
PED-2024-003724,2024-08-16T15:00:00+00,3266,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-08-17T15:00:00+00,2024-08-20T15:00:00+00,
PED-2024-003725,2024-09-05T15:00:00+00,3221,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-09-06T15:00:00+00,2024-09-09T15:00:00+00,
PED-2024-003726,2024-10-22T15:00:00+00,3237,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-10-23T15:00:00+00,2024-10-26T15:00:00+00,
PED-2024-003727,2024-11-11T15:00:00+00,2639,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-12T15:00:00+00,2024-11-15T15:00:00+00,
PED-2024-003728,2024-11-28T15:00:00+00,2808,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-29T15:00:00+00,2024-12-02T15:00:00+00,
PED-2024-003729,2024-12-17T15:00:00+00,1477,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-12-18T15:00:00+00,2024-12-21T15:00:00+00,
PED-2024-003730,2024-01-06T15:00:00+00,2455,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-01-07T15:00:00+00,2024-01-10T15:00:00+00,
PED-2024-003731,2024-02-23T15:00:00+00,3197,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-02-24T15:00:00+00,2024-02-27T15:00:00+00,
PED-2024-003732,2024-03-12T15:00:00+00,3345,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-03-13T15:00:00+00,2024-03-16T15:00:00+00,
PED-2024-003733,2024-04-01T15:00:00+00,3083,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-04-02T15:00:00+00,2024-04-05T15:00:00+00,
PED-2024-003734,2024-05-18T15:00:00+00,2222,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-05-19T15:00:00+00,2024-05-22T15:00:00+00,
PED-2024-003735,2024-06-07T15:00:00+00,2125,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-06-08T15:00:00+00,2024-06-11T15:00:00+00,
PED-2024-003736,2024-07-24T15:00:00+00,1251,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-07-25T15:00:00+00,2024-07-28T15:00:00+00,
PED-2024-003737,2024-08-13T15:00:00+00,1904,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-08-14T15:00:00+00,2024-08-17T15:00:00+00,
PED-2024-003738,2024-09-02T15:00:00+00,2346,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-09-03T15:00:00+00,2024-09-06T15:00:00+00,
PED-2024-003739,2024-10-19T15:00:00+00,2993,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-10-20T15:00:00+00,2024-10-23T15:00:00+00,
PED-2024-003740,2024-11-08T15:00:00+00,3565,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-09T15:00:00+00,2024-11-12T15:00:00+00,
PED-2024-003741,2024-11-25T15:00:00+00,3344,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-26T15:00:00+00,2024-11-29T15:00:00+00,
PED-2024-003742,2024-12-14T15:00:00+00,52,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-12-15T15:00:00+00,2024-12-18T15:00:00+00,
PED-2024-003743,2024-01-03T15:00:00+00,3457,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-01-04T15:00:00+00,2024-01-07T15:00:00+00,
PED-2024-003744,2024-02-20T15:00:00+00,3411,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-02-21T15:00:00+00,2024-02-24T15:00:00+00,
PED-2024-003745,2024-03-09T15:00:00+00,2392,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-03-10T15:00:00+00,2024-03-13T15:00:00+00,
PED-2024-003746,2024-04-26T15:00:00+00,895,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-04-27T15:00:00+00,2024-04-30T15:00:00+00,
PED-2024-003747,2024-05-15T15:00:00+00,1498,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-05-16T15:00:00+00,2024-05-19T15:00:00+00,
PED-2024-003748,2024-06-04T15:00:00+00,2234,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-06-05T15:00:00+00,2024-06-08T15:00:00+00,
PED-2024-003749,2024-07-21T15:00:00+00,2116,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-07-22T15:00:00+00,2024-07-25T15:00:00+00,
PED-2024-003750,2024-08-10T15:00:00+00,2221,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-08-11T15:00:00+00,2024-08-14T15:00:00+00,
PED-2024-003751,2024-09-27T15:00:00+00,2504,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-09-28T15:00:00+00,2024-10-01T15:00:00+00,
PED-2024-003752,2024-10-16T15:00:00+00,1035,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-10-17T15:00:00+00,2024-10-20T15:00:00+00,
PED-2024-003753,2024-11-05T15:00:00+00,2435,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-06T15:00:00+00,2024-11-09T15:00:00+00,
PED-2024-003754,2024-11-22T15:00:00+00,2142,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-23T15:00:00+00,2024-11-26T15:00:00+00,
PED-2024-003755,2024-12-11T15:00:00+00,1419,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-12-12T15:00:00+00,2024-12-15T15:00:00+00,
PED-2024-003756,2024-01-28T15:00:00+00,2827,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-01-29T15:00:00+00,2024-02-01T15:00:00+00,
PED-2024-003757,2024-02-17T15:00:00+00,2877,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-02-18T15:00:00+00,2024-02-21T15:00:00+00,
PED-2024-003758,2024-03-06T15:00:00+00,3280,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-03-07T15:00:00+00,2024-03-10T15:00:00+00,
PED-2024-003759,2024-04-23T15:00:00+00,3099,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-04-24T15:00:00+00,2024-04-27T15:00:00+00,
PED-2024-003760,2024-05-12T15:00:00+00,258,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-05-13T15:00:00+00,2024-05-16T15:00:00+00,
PED-2024-003761,2024-06-01T15:00:00+00,3055,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-06-02T15:00:00+00,2024-06-05T15:00:00+00,
PED-2024-003762,2024-07-18T15:00:00+00,2355,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-07-19T15:00:00+00,2024-07-22T15:00:00+00,
PED-2024-003763,2024-08-07T15:00:00+00,2910,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-08-08T15:00:00+00,2024-08-11T15:00:00+00,
PED-2024-003764,2024-09-24T15:00:00+00,2985,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-09-25T15:00:00+00,2024-09-28T15:00:00+00,
PED-2024-003765,2024-10-13T15:00:00+00,2264,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-10-14T15:00:00+00,2024-10-17T15:00:00+00,
PED-2024-003766,2024-11-02T15:00:00+00,1621,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-03T15:00:00+00,2024-11-06T15:00:00+00,
PED-2024-003767,2024-11-19T15:00:00+00,3168,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-20T15:00:00+00,2024-11-23T15:00:00+00,
PED-2024-003768,2024-12-08T15:00:00+00,1890,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-12-09T15:00:00+00,2024-12-12T15:00:00+00,
PED-2024-003769,2024-01-25T15:00:00+00,3131,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-01-26T15:00:00+00,2024-01-29T15:00:00+00,
PED-2024-003770,2024-02-14T15:00:00+00,1484,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-02-15T15:00:00+00,2024-02-18T15:00:00+00,
PED-2024-003771,2024-03-03T15:00:00+00,1176,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-03-04T15:00:00+00,2024-03-07T15:00:00+00,
PED-2024-003772,2024-04-20T15:00:00+00,1323,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-04-21T15:00:00+00,2024-04-24T15:00:00+00,
PED-2024-003773,2024-05-09T15:00:00+00,2544,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-05-10T15:00:00+00,2024-05-13T15:00:00+00,
PED-2024-003774,2024-06-26T15:00:00+00,1413,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-06-27T15:00:00+00,2024-06-30T15:00:00+00,
PED-2024-003775,2024-07-15T15:00:00+00,2615,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-07-16T15:00:00+00,2024-07-19T15:00:00+00,
PED-2024-003776,2024-08-04T15:00:00+00,3190,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-08-05T15:00:00+00,2024-08-08T15:00:00+00,
PED-2024-003777,2024-09-21T15:00:00+00,2572,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-09-22T15:00:00+00,2024-09-25T15:00:00+00,
PED-2024-003778,2024-10-10T15:00:00+00,2317,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-10-11T15:00:00+00,2024-10-14T15:00:00+00,
PED-2024-003779,2024-11-27T15:00:00+00,3113,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-28T15:00:00+00,2024-12-01T15:00:00+00,
PED-2024-003780,2024-11-16T15:00:00+00,1704,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-17T15:00:00+00,2024-11-20T15:00:00+00,
PED-2024-003781,2024-12-05T15:00:00+00,2162,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-12-06T15:00:00+00,2024-12-09T15:00:00+00,
PED-2024-003782,2024-01-22T15:00:00+00,2968,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-01-23T15:00:00+00,2024-01-26T15:00:00+00,
PED-2024-003783,2024-02-11T15:00:00+00,2926,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-02-12T15:00:00+00,2024-02-15T15:00:00+00,
PED-2024-003784,2024-03-28T15:00:00+00,2137,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-03-29T15:00:00+00,2024-04-01T15:00:00+00,
PED-2024-003785,2024-04-17T15:00:00+00,3516,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-04-18T15:00:00+00,2024-04-21T15:00:00+00,
PED-2024-003786,2024-05-06T15:00:00+00,2925,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-05-07T15:00:00+00,2024-05-10T15:00:00+00,
PED-2024-003787,2024-06-23T15:00:00+00,3435,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-06-24T15:00:00+00,2024-06-27T15:00:00+00,
PED-2024-003788,2024-07-12T15:00:00+00,1789,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-07-13T15:00:00+00,2024-07-16T15:00:00+00,
PED-2024-003789,2024-08-01T15:00:00+00,2799,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-08-02T15:00:00+00,2024-08-05T15:00:00+00,
PED-2024-003790,2024-09-18T15:00:00+00,3273,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-09-19T15:00:00+00,2024-09-22T15:00:00+00,
PED-2024-003791,2024-10-07T15:00:00+00,3455,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-10-08T15:00:00+00,2024-10-11T15:00:00+00,
PED-2024-003792,2024-11-24T15:00:00+00,2852,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-25T15:00:00+00,2024-11-28T15:00:00+00,
PED-2024-003793,2024-11-13T15:00:00+00,1868,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-14T15:00:00+00,2024-11-17T15:00:00+00,
PED-2024-003794,2024-12-02T15:00:00+00,3428,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-12-03T15:00:00+00,2024-12-06T15:00:00+00,
PED-2024-003795,2024-01-19T15:00:00+00,2127,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-01-20T15:00:00+00,2024-01-23T15:00:00+00,
PED-2024-003796,2024-02-08T15:00:00+00,2702,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-02-09T15:00:00+00,2024-02-12T15:00:00+00,
PED-2024-003797,2024-03-25T15:00:00+00,953,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-03-26T15:00:00+00,2024-03-29T15:00:00+00,
PED-2024-003798,2024-04-14T15:00:00+00,1096,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-04-15T15:00:00+00,2024-04-18T15:00:00+00,
PED-2024-003799,2024-05-03T15:00:00+00,3163,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-05-04T15:00:00+00,2024-05-07T15:00:00+00,
PED-2024-003800,2024-06-20T15:00:00+00,2807,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-06-21T15:00:00+00,2024-06-24T15:00:00+00,
PED-2024-003801,2024-07-09T15:00:00+00,2506,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-07-10T15:00:00+00,2024-07-13T15:00:00+00,
PED-2024-003802,2024-08-26T15:00:00+00,1395,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-08-27T15:00:00+00,2024-08-30T15:00:00+00,
PED-2024-003803,2024-09-15T15:00:00+00,2190,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-09-16T15:00:00+00,2024-09-19T15:00:00+00,
PED-2024-003804,2024-10-04T15:00:00+00,1292,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-10-05T15:00:00+00,2024-10-08T15:00:00+00,
PED-2024-003805,2024-11-21T15:00:00+00,2529,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-22T15:00:00+00,2024-11-25T15:00:00+00,
PED-2024-003806,2024-11-10T15:00:00+00,2370,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-11-11T15:00:00+00,2024-11-14T15:00:00+00,
PED-2024-003807,2024-12-27T15:00:00+00,3502,5,6,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-12-28T15:00:00+00,2024-12-31T15:00:00+00,
PED-2024-003808,2024-01-16T15:00:00+00,2115,5,9,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-01-17T15:00:00+00,2024-01-20T15:00:00+00,
PED-2024-003809,2024-02-05T15:00:00+00,591,5,12,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-02-06T15:00:00+00,2024-02-09T15:00:00+00,
PED-2024-003810,2024-03-22T15:00:00+00,1529,5,15,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-03-23T15:00:00+00,2024-03-26T15:00:00+00,
PED-2024-003811,2024-04-11T15:00:00+00,1864,5,18,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-04-12T15:00:00+00,2024-04-15T15:00:00+00,
PED-2024-003812,2024-05-28T15:00:00+00,1777,5,21,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-05-29T15:00:00+00,2024-06-01T15:00:00+00,
PED-2024-003813,2024-06-17T15:00:00+00,2300,5,3,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2024-06-18T15:00:00+00,2024-06-21T15:00:00+00,
