pedido_id,numero_item,produto_id,quantidade,preco_unitario,desconto_unitario,custo_unitario
4389,1,81,2,140.97,21.14,56.38
4389,2,98,3,164.26,32.85,70.63
4390,1,84,4,145.08,36.27,66.73
4390,2,101,5,168.37,8.41,82.50
4391,1,87,6,149.19,14.91,77.57
4391,2,104,7,172.48,25.87,94.86
4392,1,90,8,153.30,30.66,88.91
4392,2,107,1,176.59,44.14,107.71
4393,1,93,2,157.41,7.87,100.74
4393,2,110,3,180.70,18.07,121.06
4394,1,96,4,161.52,24.22,113.06
4394,2,1,5,31.37,6.27,10.97
4395,1,99,6,165.63,41.40,62.93
4395,2,4,7,35.48,1.77,14.54
4396,1,102,8,169.74,16.97,74.68
4396,2,7,1,39.59,5.93,18.60
4397,1,105,2,173.85,34.77,86.92
4397,2,10,3,43.70,10.92,23.16
4398,1,108,4,177.96,8.89,99.65
4398,2,13,5,47.81,4.78,28.20
4399,1,111,6,182.07,27.31,112.88
4399,2,16,7,51.92,10.38,33.74
4400,1,2,8,32.74,8.18,22.26
4400,2,19,1,56.03,0.00,39.78
4401,1,5,2,36.85,0.00,13.26
4401,2,22,3,60.14,0.00,23.45
4402,1,8,4,40.96,0.00,17.20
4402,2,25,5,64.25,0.00,28.91
4403,1,11,6,45.07,0.00,21.63
4403,2,28,7,68.36,0.00,34.86
4404,1,14,8,49.18,0.00,26.55
4404,2,31,1,72.47,0.00,41.30
4405,1,17,2,53.29,0.00,31.97
4405,2,34,3,76.58,0.00,48.24
4406,1,20,4,57.40,0.00,37.88
4406,2,37,5,80.69,0.00,55.67
4407,1,23,6,61.51,0.00,44.28
4407,2,40,7,84.80,0.00,31.37
4408,1,26,8,65.62,0.00,26.24
4408,2,43,1,88.91,0.00,38.23
4409,1,29,2,69.73,0.00,32.07
4409,2,46,3,93.02,0.00,45.57
4410,1,32,4,73.84,0.00,38.39
4410,2,49,5,97.13,0.00,53.42
4411,1,35,6,77.95,0.00,45.21
4411,2,52,7,101.24,0.00,61.75
4412,1,38,8,82.06,0.00,52.51
4412,2,55,1,105.35,0.00,70.58
4413,1,41,2,86.17,0.00,60.31
4413,2,58,3,109.46,0.00,38.31
4414,1,44,4,90.28,0.00,34.30
4414,2,61,5,113.57,0.00,46.56
4415,1,47,6,94.39,0.00,41.53
4415,2,64,7,117.68,0.00,55.30
4416,1,50,8,98.50,0.00,49.25
4416,2,67,1,121.79,0.00,64.54
4417,1,53,2,102.61,0.00,57.46
4417,2,70,3,125.90,0.00,74.28
4418,1,56,4,106.72,0.00,66.16
4418,2,73,5,130.01,0.00,84.50
4419,1,59,6,110.83,0.00,75.36
4419,2,76,7,134.12,0.00,95.22
4420,1,62,8,114.94,0.00,41.37
4420,2,79,1,138.23,0.00,53.90
4421,1,65,2,119.05,0.00,50.00
4421,2,82,3,142.34,0.00,64.05
4422,1,68,4,123.16,0.00,59.11
4422,2,85,5,146.45,0.00,74.68
4423,1,71,6,127.27,0.00,68.72
4423,2,88,7,150.56,0.00,85.81
4424,1,74,8,131.38,0.00,78.82
4424,2,91,1,154.67,0.00,97.44
4425,1,77,2,135.49,0.00,89.42
4425,2,94,3,158.78,0.00,109.55
4426,1,80,4,139.60,0.00,100.51
4426,2,97,5,162.89,0.00,60.26
4427,1,83,6,143.71,0.00,57.48
4427,2,100,7,167.00,0.00,71.81
4428,1,86,8,147.82,0.00,67.99
4428,2,103,1,171.11,0.00,83.84
4429,1,89,2,151.93,0.00,79.00
4429,2,106,3,175.22,0.00,96.37
4430,1,92,4,156.04,0.00,90.50
4430,2,109,5,179.33,0.00,109.39
4431,1,95,6,160.15,0.00,102.49
4431,2,112,7,183.44,27.51,122.90
4432,1,98,8,164.26,32.85,114.98
4432,2,3,1,34.11,8.52,11.93
4433,1,101,2,168.37,8.41,63.98
4433,2,6,3,38.22,3.82,15.67
4434,1,104,4,172.48,25.87,75.89
4434,2,9,5,42.33,8.46,19.89
4435,1,107,6,176.59,44.14,88.29
4435,2,12,7,46.44,2.32,24.61
4436,1,110,8,180.70,18.07,101.19
4436,2,15,1,50.55,7.58,29.82
4437,1,1,2,31.37,6.27,19.44
4437,2,18,3,54.66,13.66,35.52
4438,1,4,4,35.48,1.77,24.12
4438,2,21,5,58.77,5.87,41.72
4439,1,7,6,39.59,5.93,14.25
4439,2,24,7,62.88,12.57,24.52
4440,1,10,8,43.70,10.92,18.35
4440,2,27,1,66.99,3.34,30.14
4441,1,13,2,47.81,4.78,22.94
4441,2,30,3,71.10,10.66,36.26
4442,1,16,4,51.92,10.38,28.03
4442,2,33,5,75.21,18.80,42.86
4443,1,19,6,56.03,2.80,33.61
4443,2,36,7,79.32,7.93,49.97
4444,1,22,8,60.14,9.02,39.69
4444,2,39,1,83.43,16.68,57.56
4445,1,25,2,64.25,16.06,46.26
4445,2,42,3,87.54,4.37,32.38
4446,1,28,4,68.36,6.83,27.34
4446,2,45,5,91.65,13.74,39.40
4447,1,31,6,72.47,14.49,33.33
4447,2,48,7,95.76,23.94,46.92
4448,1,34,8,76.58,3.82,39.82
4448,2,51,1,99.87,9.98,54.92
4449,1,37,2,80.69,12.10,46.80
4449,2,54,3,103.98,20.79,63.42
4450,1,40,4,84.80,21.20,54.27
4450,2,57,5,108.09,0.00,72.42
4451,1,43,6,88.91,0.00,62.23
4451,2,60,7,112.20,0.00,39.27
4452,1,46,8,93.02,0.00,35.34
4452,2,63,1,116.31,0.00,47.68
4453,1,49,2,97.13,0.00,42.73
4453,2,66,3,120.42,0.00,56.59
4454,1,52,4,101.24,0.00,50.62
4454,2,69,5,124.53,0.00,66.00
4455,1,55,6,105.35,0.00,58.99
4455,2,72,7,128.64,0.00,75.89
4456,1,58,8,109.46,0.00,67.86
4456,2,75,1,132.75,0.00,86.28
4457,1,61,2,113.57,0.00,77.22
4457,2,78,3,136.86,0.00,97.17
4458,1,64,4,117.68,0.00,42.36
4458,2,81,5,140.97,0.00,54.97
4459,1,67,6,121.79,0.00,51.15
4459,2,84,7,145.08,0.00,65.28
4460,1,70,8,125.90,0.00,60.43
4460,2,87,1,149.19,0.00,76.08
4461,1,73,2,130.01,0.00,70.20
4461,2,90,3,153.30,0.00,87.38
4462,1,76,4,134.12,0.00,80.47
4462,2,93,5,157.41,0.00,99.16
4463,1,79,6,138.23,0.00,91.23
4463,2,96,7,161.52,0.00,111.44
4464,1,82,8,142.34,0.00,102.48
4464,2,99,1,165.63,0.00,61.28
4465,1,85,2,146.45,0.00,58.58
4465,2,102,3,169.74,0.00,72.98
4466,1,88,4,150.56,0.00,69.25
4466,2,105,5,173.85,0.00,85.18
4467,1,91,6,154.67,0.00,80.42
4467,2,108,7,177.96,0.00,97.87
4468,1,94,8,158.78,0.00,92.09
4468,2,111,1,182.07,0.00,111.06
4469,1,97,2,162.89,0.00,104.24
4469,2,2,3,32.74,0.00,21.93
4470,1,100,4,167.00,0.00,116.90
4470,2,5,5,36.85,0.00,12.89
4471,1,103,6,171.11,0.00,65.02
4471,2,8,7,40.96,0.00,16.79
4472,1,106,8,175.22,0.00,77.09
4472,2,11,1,45.07,0.00,21.18
4473,1,109,2,179.33,0.00,89.66
4473,2,14,3,49.18,0.00,26.06
4474,1,112,4,183.44,0.00,102.72
4474,2,17,5,53.29,0.00,31.44
4475,1,3,6,34.11,0.00,21.14
4475,2,20,7,57.40,0.00,37.31
4476,1,6,8,38.22,0.00,25.98
4476,2,23,1,61.51,0.00,43.67
4477,1,9,2,42.33,0.00,15.23
4477,2,26,3,65.62,0.00,25.59
4478,1,12,4,46.44,0.00,19.50
4478,2,29,5,69.73,0.00,31.37
4479,1,15,6,50.55,0.00,24.26
4479,2,32,7,73.84,0.00,37.65
4480,1,18,8,54.66,0.00,29.51
4480,2,35,1,77.95,0.00,44.43
4481,1,21,2,58.77,0.00,35.26
4481,2,38,3,82.06,12.30,51.69
4482,1,24,4,62.88,12.57,41.50
4482,2,41,5,86.17,21.54,59.45
4483,1,27,6,66.99,3.34,48.23
4483,2,44,7,90.28,9.02,33.40
4484,1,30,8,71.10,10.66,28.44
4484,2,47,1,94.39,18.87,40.58
4485,1,33,2,75.21,18.80,34.59
4485,2,50,3,98.50,4.92,48.26
4486,1,36,4,79.32,7.93,41.24
4486,2,53,5,102.61,15.39,56.43
4487,1,39,6,83.43,16.68,48.38
4487,2,56,7,106.72,26.68,65.09
4488,1,42,8,87.54,4.37,56.02
4488,2,59,1,110.83,11.08,74.25
4489,1,45,2,91.65,13.74,64.15
4489,2,62,3,114.94,22.98,40.22
4490,1,48,4,95.76,23.94,36.38
4490,2,65,5,119.05,5.95,48.81
4491,1,51,6,99.87,9.98,43.94
4491,2,68,7,123.16,18.47,57.88
4492,1,54,8,103.98,20.79,51.99
4492,2,71,1,127.27,31.81,67.45
4493,1,57,2,108.09,5.40,60.53
4493,2,74,3,131.38,13.13,77.51
4494,1,60,4,112.20,16.83,69.56
4494,2,77,5,135.49,27.09,88.06
4495,1,63,6,116.31,29.07,79.09
4495,2,80,7,139.60,6.98,99.11
4496,1,66,8,120.42,12.04,43.35
4496,2,83,1,143.71,21.55,56.04
4497,1,69,2,124.53,24.90,52.30
4497,2,86,3,147.82,36.95,66.51
4498,1,72,4,128.64,6.43,61.74
4498,2,89,5,151.93,15.19,77.48
4499,1,75,6,132.75,19.91,71.68
4499,2,92,7,156.04,31.20,88.94
4500,1,78,8,136.86,34.21,82.11
4500,2,95,1,160.15,0.00,100.89
4501,1,81,2,140.97,0.00,93.04
4501,2,98,3,164.26,0.00,113.33
4502,1,84,4,145.08,0.00,104.45
4502,2,101,5,168.37,0.00,62.29
4503,1,87,6,149.19,0.00,59.67
4503,2,104,7,172.48,0.00,74.16
4504,1,90,8,153.30,0.00,70.51
4504,2,107,1,176.59,0.00,86.52
4505,1,93,2,157.41,0.00,81.85
4505,2,110,3,180.70,0.00,99.38
4506,1,96,4,161.52,0.00,93.68
4506,2,1,5,31.37,0.00,19.13
4507,1,99,6,165.63,0.00,106.00
4507,2,4,7,35.48,0.00,23.77
4508,1,102,8,169.74,0.00,118.81
4508,2,7,1,39.59,0.00,13.85
4509,1,105,2,173.85,0.00,66.06
4509,2,10,3,43.70,0.00,17.91
4510,1,108,4,177.96,0.00,78.30
4510,2,13,5,47.81,0.00,22.47
4511,1,111,6,182.07,0.00,91.03
4511,2,16,7,51.92,0.00,27.51
4512,1,2,8,32.74,0.00,18.33
4512,2,19,1,56.03,0.00,33.05
4513,1,5,2,36.85,0.00,22.84
4513,2,22,3,60.14,0.00,39.09
4514,1,8,4,40.96,0.00,27.85
4514,2,25,5,64.25,0.00,45.61
4515,1,11,6,45.07,0.00,16.22
4515,2,28,7,68.36,0.00,26.66
4516,1,14,8,49.18,0.00,20.65
4516,2,31,1,72.47,0.00,32.61
4517,1,17,2,53.29,0.00,25.57
4517,2,34,3,76.58,0.00,39.05
4518,1,20,4,57.40,0.00,30.99
4518,2,37,5,80.69,0.00,45.99
4519,1,23,6,61.51,0.00,36.90
4519,2,40,7,84.80,0.00,53.42
4520,1,26,8,65.62,0.00,43.30
4520,2,43,1,88.91,0.00,61.34
4521,1,29,2,69.73,0.00,50.20
4521,2,46,3,93.02,0.00,34.41
4522,1,32,4,73.84,0.00,29.53
4522,2,49,5,97.13,0.00,41.76
4523,1,35,6,77.95,0.00,35.85
4523,2,52,7,101.24,0.00,49.60
4524,1,38,8,82.06,0.00,42.67
4524,2,55,1,105.35,0.00,57.94
4525,1,41,2,86.17,0.00,49.97
4525,2,58,3,109.46,0.00,66.77
4526,1,44,4,90.28,0.00,57.77
4526,2,61,5,113.57,0.00,76.09
4527,1,47,6,94.39,0.00,66.07
4527,2,64,7,117.68,0.00,41.18
4528,1,50,8,98.50,0.00,37.43
4528,2,67,1,121.79,0.00,49.93
4529,1,53,2,102.61,0.00,45.14
4529,2,70,3,125.90,0.00,59.17
4530,1,56,4,106.72,0.00,53.36
4530,2,73,5,130.01,0.00,68.90
4531,1,59,6,110.83,0.00,62.06
4531,2,76,7,134.12,20.11,79.13
4532,1,62,8,114.94,22.98,71.26
4532,2,79,1,138.23,34.55,89.84
4533,1,65,2,119.05,5.95,80.95
4533,2,82,3,142.34,14.23,101.06
4534,1,68,4,123.16,18.47,44.33
4534,2,85,5,146.45,29.29,57.11
4535,1,71,6,127.27,31.81,53.45
4535,2,88,7,150.56,7.52,67.75
4536,1,74,8,131.38,13.13,63.06
4536,2,91,1,154.67,23.20,78.88
4537,1,77,2,135.49,27.09,73.16
4537,2,94,3,158.78,39.69,90.50
4538,1,80,4,139.60,6.98,83.76
4538,2,97,5,162.89,16.28,102.62
4539,1,83,6,143.71,21.55,94.84
4539,2,100,7,167.00,33.40,115.23
4540,1,86,8,147.82,36.95,106.43
4540,2,103,1,171.11,8.55,63.31
4541,1,89,2,151.93,15.19,60.77
4541,2,106,3,175.22,26.28,75.34
4542,1,92,4,156.04,31.20,71.77
4542,2,109,5,179.33,44.83,87.87
4543,1,95,6,160.15,8.00,83.27
4543,2,112,7,183.44,18.34,100.89
4544,1,98,8,164.26,24.63,95.27
4544,2,3,1,34.11,6.82,20.80
4545,1,101,2,168.37,42.09,107.75
4545,2,6,3,38.22,1.91,25.60
4546,1,104,4,172.48,17.24,120.73
4546,2,9,5,42.33,6.34,14.81
4547,1,107,6,176.59,35.31,67.10
4547,2,12,7,46.44,11.61,19.04
4548,1,110,8,180.70,9.03,79.50
4548,2,15,1,50.55,5.05,23.75
4549,1,1,2,31.37,4.70,15.68
4549,2,18,3,54.66,10.93,28.96
4550,1,4,4,35.48,8.87,19.86
4550,2,21,5,58.77,0.00,34.67
4551,1,7,6,39.59,0.00,24.54
4551,2,24,7,62.88,0.00,40.87
4552,1,10,8,43.70,0.00,29.71
4552,2,27,1,66.99,0.00,47.56
4553,1,13,2,47.81,0.00,17.21
4553,2,30,3,71.10,0.00,27.72
4554,1,16,4,51.92,0.00,21.80
4554,2,33,5,75.21,0.00,33.84
4555,1,19,6,56.03,0.00,26.89
4555,2,36,7,79.32,0.00,40.45
4556,1,22,8,60.14,0.00,32.47
4556,2,39,1,83.43,0.00,47.55
4557,1,25,2,64.25,0.00,38.55
4557,2,42,3,87.54,0.00,55.15
4558,1,28,4,68.36,0.00,45.11
4558,2,45,5,91.65,0.00,63.23
4559,1,31,6,72.47,0.00,52.17
4559,2,48,7,95.76,0.00,35.43
4560,1,34,8,76.58,0.00,30.63
4560,2,51,1,99.87,0.00,42.94
4561,1,37,2,80.69,0.00,37.11
4561,2,54,3,103.98,0.00,50.95
4562,1,40,4,84.80,0.00,44.09
4562,2,57,5,108.09,0.00,59.44
4563,1,43,6,88.91,0.00,51.56
4563,2,60,7,112.20,0.00,68.44
4564,1,46,8,93.02,0.00,59.53
4564,2,63,1,116.31,0.00,77.92
4565,1,49,2,97.13,0.00,67.99
4565,2,66,3,120.42,0.00,42.14
4566,1,52,4,101.24,0.00,38.47
4566,2,69,5,124.53,0.00,51.05
4567,1,55,6,105.35,0.00,46.35
4567,2,72,7,128.64,0.00,60.46
4568,1,58,8,109.46,0.00,54.73
4568,2,75,1,132.75,0.00,70.35
4569,1,61,2,113.57,0.00,63.59
4569,2,78,3,136.86,0.00,80.74
4570,1,64,4,117.68,0.00,72.96
4570,2,81,5,140.97,0.00,91.63
4571,1,67,6,121.79,0.00,82.81
4571,2,84,7,145.08,0.00,103.00
4572,1,70,8,125.90,0.00,45.32
4572,2,87,1,149.19,0.00,58.18
4573,1,73,2,130.01,0.00,54.60
4573,2,90,3,153.30,0.00,68.98
4574,1,76,4,134.12,0.00,64.37
4574,2,93,5,157.41,0.00,80.27
4575,1,79,6,138.23,0.00,74.64
4575,2,96,7,161.52,0.00,92.06
4576,1,82,8,142.34,0.00,85.40
4576,2,99,1,165.63,0.00,104.34
4577,1,85,2,146.45,0.00,96.65
4577,2,102,3,169.74,0.00,117.12
4578,1,88,4,150.56,0.00,108.40
4578,2,105,5,173.85,0.00,64.32
4579,1,91,6,154.67,0.00,61.86
4579,2,108,7,177.96,0.00,76.52
4580,1,94,8,158.78,0.00,73.03
4580,2,111,1,182.07,0.00,89.21
4581,1,97,2,162.89,0.00,84.70
4581,2,2,3,32.74,4.91,18.00
4582,1,100,4,167.00,33.40,96.86
4582,2,5,5,36.85,9.21,22.47
4583,1,103,6,171.11,8.55,109.51
4583,2,8,7,40.96,4.09,27.44
4584,1,106,8,175.22,26.28,122.65
4584,2,11,1,45.07,9.01,15.77
4585,1,109,2,179.33,44.83,68.14
4585,2,14,3,49.18,2.45,20.16
4586,1,112,4,183.44,18.34,80.71
4586,2,17,5,53.29,7.99,25.04
4587,1,3,6,34.11,6.82,17.05
4587,2,20,7,57.40,14.35,30.42
4588,1,6,8,38.22,1.91,21.40
4588,2,23,1,61.51,6.15,36.29
4589,1,9,2,42.33,6.34,26.24
4589,2,26,3,65.62,13.12,42.65
4590,1,12,4,46.44,11.61,31.57
4590,2,29,5,69.73,3.48,49.50
4591,1,15,6,50.55,5.05,18.19
4591,2,32,7,73.84,11.07,28.79
4592,1,18,8,54.66,10.93,22.95
4592,2,35,1,77.95,19.48,35.07
4593,1,21,2,58.77,2.93,28.20
4593,2,38,3,82.06,8.20,41.85
4594,1,24,4,62.88,9.43,33.95
4594,2,41,5,86.17,17.23,49.11
4595,1,27,6,66.99,16.74,40.19
4595,2,44,7,90.28,4.51,56.87
4596,1,30,8,71.10,7.11,46.92
4596,2,47,1,94.39,14.15,65.12
4597,1,33,2,75.21,15.04,54.15
4597,2,50,3,98.50,24.62,36.44
4598,1,36,4,79.32,3.96,31.72
4598,2,53,5,102.61,10.26,44.12
4599,1,39,6,83.43,12.51,38.37
4599,2,56,7,106.72,21.34,52.29
4600,1,42,8,87.54,21.88,45.52
4600,2,59,1,110.83,0.00,60.95
4601,1,45,2,91.65,0.00,53.15
4601,2,62,3,114.94,0.00,70.11
4602,1,48,4,95.76,0.00,61.28
4602,2,65,5,119.05,0.00,79.76
4603,1,51,6,99.87,0.00,69.90
4603,2,68,7,123.16,0.00,43.10
4604,1,54,8,103.98,0.00,39.51
4604,2,71,1,127.27,0.00,52.18
4605,1,57,2,108.09,0.00,47.55
4605,2,74,3,131.38,0.00,61.74
4606,1,60,4,112.20,0.00,56.10
4606,2,77,5,135.49,0.00,71.80
4607,1,63,6,116.31,0.00,65.13
4607,2,80,7,139.60,0.00,82.36
4608,1,66,8,120.42,0.00,74.66
4608,2,83,1,143.71,0.00,93.41
4609,1,69,2,124.53,0.00,84.68
4609,2,86,3,147.82,0.00,104.95
4610,1,72,4,128.64,0.00,46.31
4610,2,89,5,151.93,0.00,59.25
4611,1,75,6,132.75,0.00,55.75
4611,2,92,7,156.04,0.00,70.21
4612,1,78,8,136.86,0.00,65.69
4612,2,95,1,160.15,0.00,81.67
4613,1,81,2,140.97,0.00,76.12
4613,2,98,3,164.26,0.00,93.62
4614,1,84,4,145.08,0.00,87.04
4614,2,101,5,168.37,0.00,106.07
4615,1,87,6,149.19,0.00,98.46
4615,2,104,7,172.48,0.00,119.01
4616,1,90,8,153.30,0.00,110.37
4616,2,107,1,176.59,0.00,65.33
4617,1,93,2,157.41,0.00,62.96
4617,2,110,3,180.70,0.00,77.70
4618,1,96,4,161.52,0.00,74.29
4618,2,1,5,31.37,0.00,15.37
4619,1,99,6,165.63,0.00,86.12
4619,2,4,7,35.48,0.00,19.51
4620,1,102,8,169.74,0.00,98.44
4620,2,7,1,39.59,0.00,24.14
4621,1,105,2,173.85,0.00,111.26
4621,2,10,3,43.70,0.00,29.27
4622,1,108,4,177.96,0.00,124.57
4622,2,13,5,47.81,0.00,16.73
4623,1,111,6,182.07,0.00,69.18
4623,2,16,7,51.92,0.00,21.28
4624,1,2,8,32.74,0.00,14.40
4624,2,19,1,56.03,0.00,26.33
4625,1,5,2,36.85,0.00,18.42
4625,2,22,3,60.14,0.00,31.87
4626,1,8,4,40.96,0.00,22.93
4626,2,25,5,64.25,0.00,37.90
4627,1,11,6,45.07,0.00,27.94
4627,2,28,7,68.36,0.00,44.43
4628,1,14,8,49.18,0.00,33.44
4628,2,31,1,72.47,0.00,51.45
4629,1,17,2,53.29,0.00,19.18
4629,2,34,3,76.58,0.00,29.86
4630,1,20,4,57.40,0.00,24.10
4630,2,37,5,80.69,0.00,36.31
4631,1,23,6,61.51,0.00,29.52
4631,2,40,7,84.80,12.72,43.24
4632,1,26,8,65.62,13.12,35.43
4632,2,43,1,88.91,22.22,50.67
4633,1,29,2,69.73,3.48,41.83
4633,2,46,3,93.02,9.30,58.60
4634,1,32,4,73.84,11.07,48.73
4634,2,49,5,97.13,19.42,67.01
4635,1,35,6,77.95,19.48,56.12
4635,2,52,7,101.24,5.06,37.45
4636,1,38,8,82.06,8.20,32.82
4636,2,55,1,105.35,15.80,45.30
4637,1,41,2,86.17,17.23,39.63
4637,2,58,3,109.46,27.36,53.63
4638,1,44,4,90.28,4.51,46.94
4638,2,61,5,113.57,11.35,62.46
4639,1,47,6,94.39,14.15,54.74
4639,2,64,7,117.68,23.53,71.78
4640,1,50,8,98.50,24.62,63.04
4640,2,67,1,121.79,6.08,81.59
4641,1,53,2,102.61,10.26,71.82
4641,2,70,3,125.90,18.88,44.06
4642,1,56,4,106.72,21.34,40.55
4642,2,73,5,130.01,32.50,53.30
4643,1,59,6,110.83,5.54,48.76
4643,2,76,7,134.12,13.41,63.03
4644,1,62,8,114.94,17.24,57.47
4644,2,79,1,138.23,27.64,73.26
4645,1,65,2,119.05,29.76,66.66
4645,2,82,3,142.34,7.11,83.98
4646,1,68,4,123.16,12.31,76.35
4646,2,85,5,146.45,21.96,95.19
4647,1,71,6,127.27,25.45,86.54
4647,2,88,7,150.56,37.64,106.89
4648,1,74,8,131.38,6.56,47.29
4648,2,91,1,154.67,15.46,60.32
4649,1,77,2,135.49,20.32,56.90
4649,2,94,3,158.78,31.75,71.45
4650,1,80,4,139.60,34.90,67.00
4650,2,97,5,162.89,0.00,83.07
4651,1,83,6,143.71,0.00,77.60
4651,2,100,7,167.00,0.00,95.19
4652,1,86,8,147.82,0.00,88.69
4652,2,103,1,171.11,0.00,107.79
4653,1,89,2,151.93,0.00,100.27
4653,2,106,3,175.22,0.00,120.90
4654,1,92,4,156.04,0.00,112.34
4654,2,109,5,179.33,0.00,66.35
4655,1,95,6,160.15,0.00,64.06
4655,2,112,7,183.44,0.00,78.87
4656,1,98,8,164.26,0.00,75.55
4656,2,3,1,34.11,0.00,16.71
4657,1,101,2,168.37,0.00,87.55
4657,2,6,3,38.22,0.00,21.02
4658,1,104,4,172.48,0.00,100.03
4658,2,9,5,42.33,0.00,25.82
4659,1,107,6,176.59,0.00,113.01
4659,2,12,7,46.44,0.00,31.11
4660,1,110,8,180.70,0.00,126.49
4660,2,15,1,50.55,0.00,17.69
4661,1,1,2,31.37,0.00,11.92
4661,2,18,3,54.66,0.00,22.41
4662,1,4,4,35.48,0.00,15.61
4662,2,21,5,58.77,0.00,27.62
4663,1,7,6,39.59,0.00,19.79
4663,2,24,7,62.88,0.00,33.32
4664,1,10,8,43.70,0.00,24.47
4664,2,27,1,66.99,0.00,39.52
4665,1,13,2,47.81,0.00,29.64
4665,2,30,3,71.10,0.00,46.21
4666,1,16,4,51.92,0.00,35.30
4666,2,33,5,75.21,0.00,53.39
4667,1,19,6,56.03,0.00,20.17
4667,2,36,7,79.32,0.00,30.93
4668,1,22,8,60.14,0.00,25.25
4668,2,39,1,83.43,0.00,37.54
4669,1,25,2,64.25,0.00,30.84
4669,2,42,3,87.54,0.00,44.64
4670,1,28,4,68.36,0.00,36.91
4670,2,45,5,91.65,0.00,52.24
4671,1,31,6,72.47,0.00,43.48
4671,2,48,7,95.76,0.00,60.32
4672,1,34,8,76.58,0.00,50.54
4672,2,51,1,99.87,0.00,68.91
4673,1,37,2,80.69,0.00,58.09
4673,2,54,3,103.98,0.00,38.47
4674,1,40,4,84.80,0.00,33.92
4674,2,57,5,108.09,0.00,46.47
4675,1,43,6,88.91,0.00,40.89
4675,2,60,7,112.20,0.00,54.97
4676,1,46,8,93.02,0.00,48.37
4676,2,63,1,116.31,0.00,63.97
4677,1,49,2,97.13,0.00,56.33
4677,2,66,3,120.42,0.00,73.45
4678,1,52,4,101.24,0.00,64.79
4678,2,69,5,124.53,0.00,83.43
4679,1,55,6,105.35,0.00,73.74
4679,2,72,7,128.64,0.00,45.02
4680,1,58,8,109.46,0.00,41.59
4680,2,75,1,132.75,0.00,54.42
4681,1,61,2,113.57,0.00,49.97
4681,2,78,3,136.86,20.52,64.32
4682,1,64,4,117.68,23.53,58.84
4682,2,81,5,140.97,35.24,74.71
4683,1,67,6,121.79,6.08,68.20
4683,2,84,7,145.08,14.50,85.59
4684,1,70,8,125.90,18.88,78.05
4684,2,87,1,149.19,29.83,96.97
4685,1,73,2,130.01,32.50,88.40
4685,2,90,3,153.30,7.66,108.84
4686,1,76,4,134.12,13.41,48.28
4686,2,93,5,157.41,23.61,61.38
4687,1,79,6,138.23,27.64,58.05
4687,2,96,7,161.52,40.38,72.68
4688,1,82,8,142.34,7.11,68.32
4688,2,99,1,165.63,16.56,84.47
4689,1,85,2,146.45,21.96,79.08
4689,2,102,3,169.74,33.94,96.75
4690,1,88,4,150.56,37.64,90.33
4690,2,105,5,173.85,8.69,109.52
4691,1,91,6,154.67,15.46,102.08
4691,2,108,7,177.96,26.69,122.79
4692,1,94,8,158.78,31.75,114.32
4692,2,111,1,182.07,45.51,67.36
4693,1,97,2,162.89,8.14,65.15
4693,2,2,3,32.74,3.27,14.07
4694,1,100,4,167.00,25.05,76.82
4694,2,5,5,36.85,7.37,18.05
4695,1,103,6,171.11,42.77,88.97
4695,2,8,7,40.96,2.04,22.52
4696,1,106,8,175.22,17.52,101.62
4696,2,11,1,45.07,6.76,27.49
4697,1,109,2,179.33,35.86,114.77
4697,2,14,3,49.18,12.29,32.95
4698,1,112,4,183.44,9.17,128.40
4698,2,17,5,53.29,5.32,18.65
4699,1,3,6,34.11,5.11,12.96
4699,2,20,7,57.40,11.48,23.53
4700,1,6,8,38.22,9.55,16.81
4700,2,23,1,61.51,0.00,28.90
4701,1,9,2,42.33,0.00,21.16
4701,2,26,3,65.62,0.00,34.77
4702,1,12,4,46.44,0.00,26.00
4702,2,29,5,69.73,0.00,41.14
4703,1,15,6,50.55,0.00,31.34
4703,2,32,7,73.84,0.00,47.99
4704,1,18,8,54.66,0.00,37.16
4704,2,35,1,77.95,0.00,55.34
4705,1,21,2,58.77,0.00,21.15
4705,2,38,3,82.06,0.00,32.00
4706,1,24,4,62.88,0.00,26.40
4706,2,41,5,86.17,0.00,38.77
4707,1,27,6,66.99,0.00,32.15
4707,2,44,7,90.28,0.00,46.04
4708,1,30,8,71.10,0.00,38.39
4708,2,47,1,94.39,0.00,53.80
4709,1,33,2,75.21,0.00,45.12
4709,2,50,3,98.50,0.00,62.05
4710,1,36,4,79.32,0.00,52.35
4710,2,53,5,102.61,0.00,70.80
4711,1,39,6,83.43,0.00,60.06
4711,2,56,7,106.72,0.00,39.48
4712,1,42,8,87.54,0.00,35.01
4712,2,59,1,110.83,0.00,47.65
4713,1,45,2,91.65,0.00,42.15
4713,2,62,3,114.94,0.00,56.32
4714,1,48,4,95.76,0.00,49.79
4714,2,65,5,119.05,0.00,65.47
4715,1,51,6,99.87,0.00,57.92
4715,2,68,7,123.16,0.00,75.12
4716,1,54,8,103.98,0.00,66.54
4716,2,71,1,127.27,0.00,85.27
4717,1,57,2,108.09,0.00,75.66
4717,2,74,3,131.38,0.00,45.98
4718,1,60,4,112.20,0.00,42.63
4718,2,77,5,135.49,0.00,55.55
4719,1,63,6,116.31,0.00,51.17
4719,2,80,7,139.60,0.00,65.61
4720,1,66,8,120.42,0.00,60.21
4720,2,83,1,143.71,0.00,76.16
